iteration,physical_time_s,wall_clock_s,total_density
106000,0.0025878906249972252,2361.589197261,221629.0772116
106100,0.0025903320312472195,2363.630556239,221629.1967849
106200,0.002592773437497214,2365.697219774,221629.3160947
106300,0.002595214843747208,2368.516793745,221629.4351417
106400,0.0025976562499972025,2371.516909237,221629.5539263
106500,0.0026000976562471968,2374.407264201,221629.6724492
106600,0.002602539062497191,2376.964610481,221629.7907109
106700,0.0026049804687471854,2379.106745591,221629.908712
106800,0.0026074218749971797,2381.045297718,221630.026453
106900,0.002609863281247174,2383.012256487,221630.1439346
107000,0.0026123046874971683,2384.883178597,221630.2611572
107100,0.0026147460937471626,2386.880980176,221630.3781214
107200,0.002617187499997157,2388.789664689,221630.4948279
107300,0.0026196289062471513,2390.654811811,221630.611277
107400,0.0026220703124971456,2392.637088227,221630.7274695
107500,0.00262451171874714,2394.46050118,221630.8434059
107600,0.002626953124997134,2396.554451383,221630.9590867
107700,0.0026293945312471285,2398.598668855,221631.0745124
107800,0.002631835937497123,2400.727606162,221631.1896837
107900,0.002634277343747117,2402.831869848,221631.3046011
108000,0.0026367187499971114,2404.764289124,221631.419265
108100,0.0026391601562471057,2406.73669546,221631.5336762
108200,0.0026416015624971,2408.69142125,221631.6478351
108300,0.0026440429687470944,2410.610439631,221631.7617422
108400,0.0026464843749970887,2412.509558822,221631.8753982
108500,0.002648925781247083,2414.388752111,221631.9888035
108600,0.0026513671874970773,2416.300825352,221632.1019588
108700,0.0026538085937470716,2418.132281915,221632.2148644
108800,0.002656249999997066,2420.020091188,221632.3275211
108900,0.00265869140624706,2421.942608449,221632.4399293
109000,0.0026611328124970545,2423.76920169,221632.5520895
109100,0.002663574218747049,2425.870019225,221632.6640024
109200,0.002666015624997043,2427.967787753,221632.7756684
109300,0.0026684570312470375,2429.989676251,221632.887088
109400,0.0026708984374970318,2432.048053333,221632.9982619
109500,0.002673339843747026,2434.308040053,221633.1091905
109600,0.0026757812499970204,2436.446012398,221633.2198744
109700,0.0026782226562470147,2438.345447479,221633.3303141
109800,0.002680664062497009,2440.310082803,221633.4405102
109900,0.0026831054687470033,2442.211069504,221633.5504631
110000,0.0026855468749969976,2444.011970896,221633.6601734
110100,0.002687988281246992,2446.148882008,221633.7696416
110200,0.0026904296874969862,2448.068988691,221633.8788682
110300,0.0026928710937469806,2450.044368379,221633.9878538
110400,0.002695312499996975,2452.042703999,221634.0965989
110500,0.002697753906246969,2453.966575487,221634.2051041
110600,0.0027001953124969635,2455.877938426,221634.3133697
110700,0.002702636718746958,2457.809047806,221634.4213964
110800,0.002705078124996952,2459.711591507,221634.5291847
110900,0.0027075195312469464,2461.528630283,221634.6367351
111000,0.0027099609374969407,2463.440206081,221634.744048
111100,0.002712402343746935,2465.383243822,221634.8511241
111200,0.0027148437499969293,2467.363177453,221634.9579638
111300,0.0027172851562469237,2469.389970048,221635.0645677
111400,0.002719726562496918,2471.344777548,221635.1709363
111500,0.0027221679687469123,2473.202072632,221635.27707
111600,0.0027246093749969066,2475.162548783,221635.3829694
111700,0.002727050781246901,2477.06947301,221635.4886349
111800,0.002729492187496895,2479.119927501,221635.5940672
111900,0.0027319335937468895,2480.967208682,221635.6992667
112000,0.002734374999996884,2482.889528789,221635.8042339
112100,0.002736816406246878,2484.796368711,221635.9089693
112200,0.0027392578124968724,2486.703562426,221636.0134735
112300,0.0027416992187468668,2488.6832531,221636.1177468
112400,0.002744140624996861,2490.469688691,221636.2217899
112500,0.0027465820312468554,2492.361606901,221636.3256032
112600,0.0027490234374968497,2494.289520472,221636.4291872
112700,0.002751464843746844,2496.198706451,221636.5325425
112800,0.0027539062499968383,2498.234370896,221636.6356694
112900,0.0027563476562468326,2500.112466491,221636.7385686
113000,0.002758789062496827,2502.01346227,221636.8412405
113100,0.0027612304687468212,2504.008101032,221636.9436856
113200,0.0027636718749968156,2506.117757197,221637.0459044
113300,0.00276611328124681,2508.412189498,221637.1478974
113400,0.002768554687496804,2510.527728474,221637.2496651
113500,0.0027709960937467985,2512.578324267,221637.3512079
113600,0.002773437499996793,2514.610050955,221637.4525264
113700,0.002775878906246787,2516.762669461,221637.5536211
113800,0.0027783203124967814,2518.736814914,221637.6544924
113900,0.0027807617187467757,2520.640906402,221637.7551408
114000,0.00278320312499677,2522.578000756,221637.8555668
114100,0.0027856445312467643,2524.407049999,221637.9557709
114200,0.0027880859374967587,2526.437617106,221638.0557536
114300,0.002790527343746753,2528.417698687,221638.1555153
114400,0.0027929687499967473,2530.572626176,221638.2550565
114500,0.0027954101562467416,2533.73171361,221638.3543778
114600,0.002797851562496736,2536.293340598,221638.4534796
114700,0.00280029296874673,2538.51426633,221638.5523623
114800,0.0028027343749967245,2540.757105717,221638.6510265
114900,0.002805175781246719,2543.098417908,221638.7494726
115000,0.002807617187496713,2545.421698398,221638.8477011
115100,0.0028100585937467074,2547.977157766,221638.9457125
115200,0.0028124999999967018,2550.44560541,221639.0435072
115300,0.002814941406246696,2552.76398119,221639.1410857
115400,0.0028173828124966904,2554.879837229,221639.2384486
115500,0.0028198242187466847,2557.140969329,221639.3355961
115600,0.002822265624996679,2559.224344405,221639.4325289
115700,0.0028247070312466733,2561.5949122,221639.5292474
115800,0.0028271484374966676,2563.933525333,221639.6257521
115900,0.002829589843746662,2566.181216542,221639.7220434
116000,0.0028320312499966562,2568.361874826,221639.8181217
116100,0.0028344726562466505,2570.552867401,221639.9139877
116200,0.002836914062496645,2572.564204305,221640.0096416
116300,0.002839355468746639,2574.526751124,221640.105084
116400,0.0028417968749966335,2576.642186767,221640.2003154
116500,0.002844238281246628,2578.907309741,221640.2953361
116600,0.002846679687496622,2581.17070935,221640.3901467
116700,0.0028491210937466164,2583.20781134,221640.4847476
116800,0.0028515624999966107,2585.36487193,221640.5791393
116900,0.002854003906246605,2587.424226537,221640.6733223
117000,0.0028564453124965993,2589.813431088,221640.7672969
117100,0.0028588867187465936,2592.000292638,221640.8610636
117200,0.002861328124996588,2594.335351623,221640.9546229
117300,0.0028637695312465823,2596.668088005,221641.0479753
117400,0.0028662109374965766,2599.04350563,221641.1411212
117500,0.002868652343746571,2601.392144325,221641.234061
117600,0.002871093749996565,2603.758348629,221641.3267952
117700,0.0028735351562465595,2605.903036336,221641.4193242
117800,0.002875976562496554,2608.027915249,221641.5116485
117900,0.002878417968746548,2610.188754902,221641.6037686
118000,0.0028808593749965424,2612.10643654,221641.6956848
118100,0.0028833007812465367,2614.282193284,221641.7873977
118200,0.002885742187496531,2616.26509774,221641.8789076
118300,0.0028881835937465254,2618.544640068,221641.9702151
118400,0.0028906249999965197,2620.738312944,221642.0613204
118500,0.002893066406246514,2623.06684255,221642.1522242
118600,0.0028955078124965083,2625.238817836,221642.2429268
118700,0.0028979492187465026,2627.645434497,221642.3334287
118800,0.002900390624996497,2630.023536513,221642.4237303
118900,0.0029028320312464912,2632.342981163,221642.5138321
119000,0.0029052734374964855,2634.627844569,221642.6037344
119100,0.00290771484374648,2637.224891609,221642.6934377
119200,0.002910156249996474,2639.736295167,221642.7829425
119300,0.0029125976562464685,2642.283410043,221642.8722492
119400,0.0029150390624964628,2644.702937731,221642.9613582
119500,0.002917480468746457,2647.084816516,221643.0502699
119600,0.0029199218749964514,2649.276444819,221643.1389848
119700,0.0029223632812464457,2651.452258336,221643.2275033
119800,0.00292480468749644,2653.52562759,221643.3158259
119900,0.0029272460937464343,2655.706897866,221643.4039529
120000,0.0029296874999964286,2657.689808056,221643.4918848
120100,0.002932128906246423,2659.680597785,221643.5796221
120200,0.0029345703124964173,2661.956362999,221643.667165
120300,0.0029370117187464116,2664.163550008,221643.7545142
120400,0.002939453124996406,2666.236673554,221643.8416699
120500,0.0029418945312464,2668.168242473,221643.9286326
120600,0.0029443359374963945,2670.185431162,221644.0154028
120700,0.002946777343746389,2672.129913367,221644.1019808
120800,0.002949218749996383,2674.00874747,221644.1883671
120900,0.0029516601562463774,2676.061988909,221644.2745621
121000,0.0029541015624963717,2677.920238028,221644.3605662
121100,0.002956542968746366,2679.994836862,221644.4463798
121200,0.0029589843749963604,2681.950183246,221644.5320034
121300,0.0029614257812463547,2683.813375227,221644.6174373
121400,0.002963867187496349,2685.980716563,221644.702682
121500,0.0029663085937463433,2687.992180162,221644.7877379
121600,0.0029687499999963376,2690.049668624,221644.8726054
121700,0.002971191406246332,2692.113969755,221644.9572849
121800,0.0029736328124963262,2694.239363513,221645.0417768
121900,0.0029760742187463205,2696.293098144,221645.1260815
122000,0.002978515624996315,2698.223001254,221645.2101995
122100,0.002980957031246309,2700.363668994,221645.2941311
122200,0.0029833984374963035,2702.427760084,221645.3778768
122300,0.0029858398437462978,2704.638725295,221645.461437
122400,0.002988281249996292,2706.795456664,221645.544812
122500,0.0029907226562462864,2709.013492166,221645.6280023
122600,0.0029931640624962807,2711.363225684,221645.7110082
122700,0.002995605468746275,2713.67008828,221645.7938302
122800,0.0029980468749962693,2715.805600275,221645.8764688
122900,0.0030004882812462636,2717.81125717,221645.9589241
123000,0.003002929687496258,2720.001998234,221646.0411968
123100,0.0030053710937462523,2722.248069414,221646.1232872
123200,0.0030078124999962466,2724.496697716,221646.2051956
123300,0.003010253906246241,2726.57367465,221646.2869225
123400,0.003012695312496235,2728.820536743,221646.3684683
123500,0.0030151367187462295,2730.836323545,221646.4498334
123600,0.003017578124996224,2732.848344904,221646.5310181
123700,0.003020019531246218,2734.824492374,221646.6120229
123800,0.0030224609374962124,2736.770421971,221646.6928481
123900,0.0030249023437462067,2738.949589178,221646.7734942
124000,0.003027343749996201,2740.879370431,221646.8539616
124100,0.0030297851562461954,2742.858582425,221646.9342505
124200,0.0030322265624961897,2744.877641252,221647.0143615
124300,0.003034667968746184,2746.859980909,221647.0942949
124400,0.0030371093749961783,2748.779018277,221647.1740511
124500,0.0030395507812461726,2750.790704629,221647.2536304
124600,0.003041992187496167,2752.983078501,221647.3330334
124700,0.003044433593746161,2755.238423795,221647.4122603
124800,0.0030468749999961555,2758.185842369,221647.4913115
124900,0.00304931640624615,2760.786947804,221647.5701875
125000,0.003051757812496144,2763.298451159,221647.6488886
125100,0.0030541992187461385,2765.689996926,221647.7274151
125200,0.0030566406249961328,2768.05165386,221647.8057676
125300,0.003059082031246127,2770.308001981,221647.8839463
125400,0.0030615234374961214,2772.609812329,221647.9619517
125500,0.0030639648437461157,2774.747683977,221648.039784
125600,0.00306640624999611,2776.968352916,221648.1174438
125700,0.0030688476562461043,2779.249583759,221648.1949313
125800,0.0030712890624960986,2781.511812602,221648.272247
125900,0.003073730468746093,2783.756655695,221648.3493912
126000,0.0030761718749960872,2786.202394375,221648.4263644
126100,0.0030786132812460816,2788.520679675,221648.5031668
126200,0.003081054687496076,2790.596828243,221648.5797988
126300,0.00308349609374607,2792.487921981,221648.6562609
126400,0.0030859374999960645,2794.449678032,221648.7325534
126500,0.003088378906246059,2796.439564716,221648.8086766
126600,0.003090820312496053,2798.377737472,221648.884631
126700,0.0030932617187460474,2800.410078214,221648.9604169
126800,0.0030957031249960417,2802.303834261,221649.0360347
126900,0.003098144531246036,2804.313495242,221649.1114847
127000,0.0031005859374960303,2806.408205799,221649.1867673
127100,0.0031030273437460247,2808.404253008,221649.2618829
127200,0.003105468749996019,2810.344142803,221649.3368319
127300,0.0031079101562460133,2812.35996442,221649.4116145
127400,0.0031103515624960076,2814.367641938,221649.4862313
127500,0.003112792968746002,2816.595126342,221649.5606825
127600,0.003115234374995996,2818.833599322,221649.6349685
127700,0.0031176757812459905,2820.950365958,221649.7090896
127800,0.003120117187495985,2823.069251856,221649.7830463
127900,0.003122558593745979,2825.268780227,221649.8568389
128000,0.0031249999999959734,2827.195979577,221649.9304677
128100,0.0031274414062459678,2829.26807722,221650.0039331
128200,0.003129882812495962,2831.261437815,221650.0772355
128300,0.0031323242187459564,2833.186377082,221650.1503752
128400,0.0031347656249959507,2835.223852735,221650.2233526
128500,0.003137207031245945,2837.121285354,221650.296168
128600,0.0031396484374959393,2839.119974046,221650.3688218
128700,0.0031420898437459336,2841.052018091,221650.4413143
128800,0.003144531249995928,2843.040523926,221650.513646
128900,0.0031469726562459222,2844.959363432,221650.585817
129000,0.0031494140624959165,2846.900283879,221650.6578279
129100,0.003151855468745911,2848.945136369,221650.729679
129200,0.003154296874995905,2850.989815628,221650.8013705
129300,0.0031567382812458995,2852.99327438,221650.8729029
129400,0.003159179687495894,2855.006922276,221650.9442765
129500,0.003161621093745888,2857.089643854,221651.0154917
129600,0.0031640624999958824,2858.939232872,221651.0865487
129700,0.0031665039062458767,2861.030591862,221651.157448
129800,0.003168945312495871,2863.697556477,221651.2281899
129900,0.0031713867187458653,2866.093141,221651.2987747
130000,0.0031738281249958596,2868.237381079,221651.3692028
130100,0.003176269531245854,2870.295370323,221651.4394746
130200,0.0031787109374958483,2872.882869246,221651.5095903
130300,0.0031811523437458426,2875.583621406,221651.5795503
130400,0.003183593749995837,2878.32435679,221651.6493549
130500,0.003186035156245831,2880.907731731,221651.7190046
130600,0.0031884765624958255,2883.125794407,221651.7884996
130700,0.00319091796874582,2885.28911383,221651.8578402
130800,0.003193359374995814,2887.545779921,221651.9270269
130900,0.0031958007812458084,2889.621331205,221651.9960599
131000,0.0031982421874958027,2891.790011207,221652.0649396
131100,0.003200683593745797,2893.834659942,221652.1336663
131200,0.0032031249999957914,2895.997182845,221652.2022404
131300,0.0032055664062457857,2898.240542369,221652.2706622
131400,0.00320800781249578,2900.421557494,221652.338932
131500,0.0032104492187457743,2902.384333262,221652.4070501
131600,0.0032128906249957686,2904.478852103,221652.475017
131700,0.003215332031245763,2906.600253305,221652.5428329
131800,0.0032177734374957572,2908.629354033,221652.6104981
131900,0.0032202148437457515,2910.697790378,221652.6780131
132000,0.003222656249995746,2912.794036641,221652.745378
132100,0.00322509765624574,2914.913981491,221652.8125933
132200,0.0032275390624957345,2916.953120235,221652.8796593
132300,0.0032299804687457288,2919.114508321,221652.9465763
132400,0.003232421874995723,2921.374874803,221653.0133446
132500,0.0032348632812457174,2923.430647007,221653.0799646
132600,0.0032373046874957117,2925.578249311,221653.1464366
132700,0.003239746093745706,2927.581356901,221653.2127608
132800,0.0032421874999957003,2929.721631637,221653.2789377
132900,0.0032446289062456946,2931.749346935,221653.3449676
133000,0.003247070312495689,2933.833352617,221653.4108507
133100,0.0032495117187456833,2935.962719455,221653.4765875
133200,0.0032519531249956776,2938.086817982,221653.5421782
133300,0.003254394531245672,2940.260945474,221653.6076231
133400,0.003256835937495666,2942.174650068,221653.6729226
133500,0.0032592773437456605,2944.295453351,221653.738077
133600,0.003261718749995655,2946.381843244,221653.8030865
133700,0.003264160156245649,2948.490941747,221653.8679516
133800,0.0032666015624956434,2950.779037287,221653.9326726
133900,0.0032690429687456377,2953.31329519,221653.9972497
134000,0.003271484374995632,2955.841775243,221654.0616833
134100,0.0032739257812456264,2958.45359339,221654.1259736
134200,0.0032763671874956207,2960.717411652,221654.1901211
134300,0.003278808593745615,2963.280341518,221654.254126
134400,0.0032812499999956093,2965.889252815,221654.3179886
134500,0.0032836914062456036,2968.872593563,221654.3817092
134600,0.003286132812495598,2971.41876198,221654.4452883
134700,0.0032885742187455922,2973.686567617,221654.5087259
134800,0.0032910156249955865,2975.926598771,221654.5720226
134900,0.003293457031245581,2978.165741602,221654.6351786
135000,0.003295898437495575,2980.123304506,221654.6981941
135100,0.0032983398437455695,2982.245689665,221654.7610696
135200,0.0033007812499955638,2984.291614946,221654.8238052
135300,0.003303222656245558,2986.413025532,221654.8864014
135400,0.0033056640624955524,2988.38912304,221654.9488585
135500,0.0033081054687455467,2990.394916937,221655.0111766
135600,0.003310546874995541,2992.467934317,221655.0733562
135700,0.0033129882812455353,2994.424448889,221655.1353975
135800,0.0033154296874955296,2996.552762973,221655.1973009
135900,0.003317871093745524,2998.496344993,221655.2590667
136000,0.0033203124999955183,3000.514811409,221655.3206951
136100,0.0033227539062455126,3002.522989003,221655.3821864
136200,0.003325195312495507,3004.54592802,221655.4435411
136300,0.003327636718745501,3006.787399753,221655.5047592
136400,0.0033300781249954955,3008.998177693,221655.5658413
136500,0.00333251953124549,3011.23927699,221655.6267875
136600,0.003334960937495484,3013.403052067,221655.6875981
136700,0.0033374023437454784,3015.637438665,221655.7482735
136800,0.0033398437499954727,3017.954844156,221655.808814
136900,0.003342285156245467,3020.339316209,221655.8692198
137000,0.0033447265624954614,3022.359294518,221655.9294913
137100,0.0033471679687454557,3024.541049825,221655.9896287
137200,0.00334960937499545,3026.600501012,221656.0496323
137300,0.0033520507812454443,3028.570079308,221656.1095025
137400,0.0033544921874954386,3030.686840267,221656.1692395
137500,0.003356933593745433,3032.597658894,221656.2288437
137600,0.0033593749999954272,3034.782221786,221656.2883152
137700,0.0033618164062454215,3036.947722475,221656.3476544
137800,0.003364257812495416,3039.019476667,221656.4068617
137900,0.00336669921874541,3041.092317454,221656.4659372
138000,0.0033691406249954045,3043.132277902,221656.5248813
138100,0.0033715820312453988,3045.329411594,221656.5836943
138200,0.003374023437495393,3047.737362134,221656.6423764
138300,0.0033764648437453874,3049.904834001,221656.700928
138400,0.0033789062499953817,3051.92125951,221656.7593492
138500,0.003381347656245376,3054.061921587,221656.8176406
138600,0.0033837890624953703,3056.112018019,221656.8758022
138700,0.0033862304687453646,3058.120983645,221656.9338344
138800,0.003388671874995359,3060.148598722,221656.9917374
138900,0.0033911132812453532,3062.228582935,221657.0495117
139000,0.0033935546874953476,3064.286281425,221657.1071573
139100,0.003395996093745342,3066.381480587,221657.1646747
139200,0.003398437499995336,3068.471869258,221657.2220641
139300,0.0034008789062453305,3070.419060746,221657.2793258
139400,0.003403320312495325,3072.410041752,221657.3364601
139500,0.003405761718745319,3074.450677933,221657.3934672
139600,0.0034082031249953134,3076.493768493,221657.4503475
139700,0.0034106445312453077,3078.968600051,221657.5071011
139800,0.003413085937495302,3081.277081542,221657.5637285
139900,0.0034155273437452963,3083.662124125,221657.6202298
140000,0.0034179687499952907,3085.886389333,221657.6766053
140100,0.003420410156245285,3088.191311299,221657.7328554
140200,0.0034228515624952793,3090.351441179,221657.7889803
140300,0.0034252929687452736,3092.594133283,221657.8449803
140400,0.003427734374995268,3094.814953309,221657.9008556
140500,0.003430175781245262,3097.135102464,221657.9566065
140600,0.0034326171874952565,3099.440828731,221658.0122334
140700,0.003435058593745251,3101.769896109,221658.0677364
140800,0.003437499999995245,3104.041815176,221658.1231158
140900,0.0034399414062452395,3106.424790121,221658.178372
141000,0.0034423828124952338,3108.691610552,221658.2335051
141100,0.003444824218745228,3111.031494253,221658.2885156
141200,0.0034472656249952224,3113.246574879,221658.3434035
141300,0.0034497070312452167,3115.796139274,221658.3981693
141400,0.003452148437495211,3118.47803534,221658.4528131
141500,0.0034545898437452053,3121.013420276,221658.5073353
141600,0.0034570312499951996,3123.414031306,221658.561736
141700,0.003459472656245194,3125.866268719,221658.6160157
141800,0.0034619140624951882,3128.085297918,221658.6701745
141900,0.0034643554687451826,3130.341063064,221658.7242127
142000,0.003466796874995177,3132.682710192,221658.7781305
142100,0.003469238281245171,3134.989203805,221658.8319284
142200,0.0034716796874951655,3137.222799611,221658.8856064
142300,0.00347412109374516,3139.511026621,221658.9391649
142400,0.003476562499995154,3141.898688665,221658.9926041
142500,0.0034790039062451484,3144.25374333,221659.0459243
142600,0.0034814453124951427,3146.599496807,221659.0991258
142700,0.003483886718745137,3148.8281132,221659.1522088
142800,0.0034863281249951313,3151.207098606,221659.2051736
142900,0.0034887695312451257,3153.502530963,221659.2580204
143000,0.00349121093749512,3155.951084389,221659.3107495
143100,0.0034936523437451143,3158.242726663,221659.3633612
143200,0.0034960937499951086,3160.648621188,221659.4158557
143300,0.003498535156245103,3162.881497292,221659.4682333
143400,0.003500976562495097,3165.132322656,221659.5204942
143500,0.0035034179687450915,3167.498567928,221659.5726387
143600,0.003505859374995086,3169.773190914,221659.6246671
143700,0.00350830078124508,3171.961584871,221659.6765796
143800,0.0035107421874950744,3174.311875826,221659.7283764
143900,0.0035131835937450688,3176.635081364,221659.7800579
144000,0.003515624999995063,3179.432702388,221659.8316242
144100,0.0035180664062450574,3182.175001523,221659.8830757
144200,0.0035205078124950517,3184.764638449,221659.9344125
144300,0.003522949218745046,3187.229702194,221659.985635
144400,0.0035253906249950403,3189.658718202,221660.0367434
144500,0.0035278320312450346,3191.935954491,221660.0877379
144600,0.003530273437495029,3194.117660841,221660.1386188
144700,0.0035327148437450232,3196.340363824,221660.1893863
144800,0.0035351562499950175,3198.497145254,221660.2400407
144900,0.003537597656245012,3200.88357419,221660.2905823
145000,0.003540039062495006,3203.06451639,221660.3410113
145100,0.0035424804687450005,3205.220741847,221660.3913279
145200,0.003544921874994995,3207.601022794,221660.4415323
145300,0.003547363281244989,3209.899052134,221660.4916249
145400,0.0035498046874949834,3212.172992183,221660.5416059
145500,0.0035522460937449777,3214.305843636,221660.5914756
145600,0.003554687499994972,3216.695261581,221660.6412341
145700,0.0035571289062449663,3218.904537511,221660.6908817
145800,0.0035595703124949606,3221.131954793,221660.7404187
145900,0.003562011718744955,3223.263249059,221660.7898452
146000,0.0035644531249949493,3225.674819334,221660.8391617
146100,0.0035668945312449436,3227.942368524,221660.8883682
146200,0.003569335937494938,3230.146039002,221660.9374651
146300,0.003571777343744932,3232.291897716,221660.9864525
146400,0.0035742187499949265,3234.688268457,221661.0353308
146500,0.003576660156244921,3237.147949775,221661.0841001
146600,0.003579101562494915,3239.722890888,221661.1327608
146700,0.0035815429687449094,3242.234784973,221661.1813129
146800,0.0035839843749949037,3244.802670291,221661.2297569
146900,0.003586425781244898,3247.117596009,221661.2780929
147000,0.0035888671874948924,3249.600640456,221661.3263211
147100,0.0035913085937448867,3251.862066003,221661.3744419
147200,0.003593749999994881,3254.154640915,221661.4224554
147300,0.0035961914062448753,3256.355773409,221661.4703618
147400,0.0035986328124948696,3258.676405299,221661.5181615
147500,0.003601074218744864,3260.763269601,221661.5658546
147600,0.0036035156249948582,3262.998688495,221661.6134413
147700,0.0036059570312448525,3265.246918805,221661.6609221
147800,0.003608398437494847,3267.653134574,221661.7082969
147900,0.003610839843744841,3269.808695055,221661.7555661
148000,0.0036132812499948355,3272.130720798,221661.80273
148100,0.0036157226562448298,3274.369721327,221661.8497887
148200,0.003618164062494824,3276.831446471,221661.8967425
148300,0.0036206054687448184,3279.206920649,221661.9435916
148400,0.0036230468749948127,3281.489821054,221661.9903362
148500,0.003625488281244807,3283.670102365,221662.0369766
148600,0.0036279296874948013,3286.135530492,221662.0835131
148700,0.0036303710937447956,3288.247884802,221662.1299457
148800,0.00363281249999479,3290.520587266,221662.1762749
148900,0.0036352539062447843,3292.752061911,221662.2225007
149000,0.0036376953124947786,3294.916121543,221662.2686234
149100,0.003640136718744773,3297.168011852,221662.3146433
149200,0.003642578124994767,3299.309792401,221662.3605606
149300,0.0036450195312447615,3301.55494063,221662.4063755
149400,0.003647460937494756,3303.759839396,221662.4520882
149500,0.00364990234374475,3306.097282451,221662.497699
149600,0.0036523437499947444,3308.226275528,221662.543208
149700,0.0036547851562447387,3310.538681599,221662.5886156
149800,0.003657226562494733,3312.742525008,221662.6339219
149900,0.0036596679687447274,3315.04951588,221662.6791272
150000,0.0036621093749947217,3317.20729909,221662.7242316
150100,0.003664550781244716,3319.612674548,221662.7692354
150200,0.0036669921874947103,3322.061012224,221662.8141389
150300,0.0036694335937447046,3324.450883622,221662.8589422
150400,0.003671874999994699,3326.716686462,221662.9036456
150500,0.0036743164062446932,3329.025597041,221662.9482492
150600,0.0036767578124946875,3331.235771543,221662.9927534
150700,0.003679199218744682,3333.576408493,221663.0371583
150800,0.003681640624994676,3335.870282507,221663.0814642
150900,0.0036840820312446705,3338.499821409,221663.1256712
151000,0.0036865234374946648,3340.85642603,221663.1697796
151100,0.003688964843744659,3343.266258245,221663.2137896
151200,0.0036914062499946534,3345.56359967,221663.2577015
151300,0.0036938476562446477,3347.948054184,221663.3015154
151400,0.003696289062494642,3350.174352552,221663.3452315
151500,0.0036987304687446363,3352.469222709,221663.3888501
151600,0.0037011718749946306,3354.742588031,221663.4323714
151700,0.003703613281244625,3357.274118058,221663.4757956
151800,0.0037060546874946193,3359.815132327,221663.519123
151900,0.0037084960937446136,3362.252870317,221663.5623536
152000,0.003710937499994608,3364.580523215,221663.6054878
152100,0.003713378906244602,3366.975183042,221663.6485258
152200,0.0037158203124945965,3369.223129678,221663.6914677
152300,0.003718261718744591,3371.563411646,221663.7343139
152400,0.003720703124994585,3374.046471283,221663.7770644
152500,0.0037231445312445794,3376.114170076,221663.8197195
152600,0.0037255859374945737,3378.386282451,221663.8622795
152700,0.003728027343744568,3380.389568784,221663.9047445
152800,0.0037304687499945624,3382.418679842,221663.9471147
152900,0.0037329101562445567,3384.46750342,221663.9893904
153000,0.003735351562494551,3386.796074363,221664.0315718
153100,0.0037377929687445453,3388.862575421,221664.073659
153200,0.0037402343749945396,3390.905667862,221664.1156523
153300,0.003742675781244534,3392.967428153,221664.1575519
153400,0.003745117187494528,3395.176259078,221664.1993579
153500,0.0037475585937445225,3397.458138618,221664.2410707
153600,0.003749999999994517,3399.498795856,221664.2826904
153700,0.003752441406244511,3401.706205997,221664.3242172
153800,0.0037548828124945055,3403.769222041,221664.3656513
153900,0.0037573242187444998,3405.910276006,221664.406993
154000,0.003759765624994494,3407.772453511,221664.4482423
154100,0.0037622070312444884,3409.745674412,221664.4893996
154200,0.0037646484374944827,3411.957428553,221664.5304651
154300,0.003767089843744477,3413.852604789,221664.5714388
154400,0.0037695312499944713,3416.078800893,221664.6123212
154500,0.0037719726562444656,3418.176018845,221664.6531122
154600,0.00377441406249446,3420.380100198,221664.6938123
154700,0.0037768554687444542,3422.40528045,221664.7344214
154800,0.0037792968749944486,3424.557280614,221664.7749399
154900,0.003781738281244443,3426.574699225,221664.815368
155000,0.003784179687494437,3428.564780033,221664.8557058
155100,0.0037866210937444315,3430.63146689,221664.8959536
155200,0.003789062499994426,3432.637428289,221664.9361115
155300,0.00379150390624442,3434.773087097,221664.9761798
155400,0.0037939453124944144,3436.799163077,221665.0161586
155500,0.0037963867187444087,3438.881618778,221665.0560482
155600,0.003798828124994403,3441.013942389,221665.0958487
155700,0.0038012695312443973,3442.99970134,221665.1355604
155800,0.0038037109374943917,3445.146099411,221665.1751834
155900,0.003806152343744386,3447.158196803,221665.2147179
156000,0.0038085937499943803,3449.233705466,221665.2541642
156100,0.0038110351562443746,3451.186728257,221665.2935224
156200,0.003813476562494369,3453.30264771,221665.3327927
156300,0.003815917968744363,3455.31975233,221665.3719753
156400,0.0038183593749943575,3457.20853914,221665.4110705
156500,0.003820800781244352,3459.29601868,221665.4500783
156600,0.003823242187494346,3461.333684697,221665.4889991
156700,0.0038256835937443404,3463.438786522,221665.5278329
156800,0.0038281249999943348,3465.498633555,221665.56658
156900,0.003830566406244329,3467.632238192,221665.6052406
157000,0.0038330078124943234,3469.662220728,221665.6438149
157100,0.0038354492187443177,3471.609652477,221665.682303
157200,0.003837890624994312,3473.66454219,221665.7207052
157300,0.0038403320312443063,3475.698747744,221665.7590216
157400,0.0038427734374943006,3477.981048249,221665.7972525
157500,0.003845214843744295,3480.536396859,221665.8353979
157600,0.0038476562499942892,3483.153156474,221665.8734582
157700,0.0038500976562442835,3485.516405847,221665.9114335
157800,0.003852539062494278,3487.810663047,221665.9493239
157900,0.003854980468744272,3489.938783664,221665.9871298
158000,0.0038574218749942665,3492.127843163,221666.0248512
158100,0.003859863281244261,3494.250701772,221666.0624883
158200,0.003862304687494255,3496.498315973,221666.1000414
158300,0.0038647460937442494,3498.635348385,221666.1375106
158400,0.0038671874999942437,3500.81639075,221666.1748961
158500,0.003869628906244238,3503.023963638,221666.2121982
158600,0.0038720703124942323,3505.179499517,221666.2494168
