port,property_row,cell_index_zero_based,tree_id,normal_index_one_based,incoming_pdf_index_one_based,outgoing_storage_pdf_index_one_based,old_outgoing_pdf,replacement_incoming_equilibrium_pdf,domain_mass_delta_lattice,signed_port_mass_flow_kg_s
outlet_03,58341,172708,85601251,1,11,14,0.027762431351816833,0.02775835339120081,-4.077960616022391e-06,1.4110970381990774e-15
outlet_03,58341,172708,85601251,1,13,12,0.02776581780267694,0.027757680889517786,-8.136913159154796e-06,2.8156167114153872e-15
outlet_03,58341,172708,85601251,1,15,18,0.027766039163471472,0.027757597357208497,-8.441806262974444e-06,2.921118896521548e-15
outlet_03,58341,172708,85601251,1,16,17,0.027762340455928347,0.027758436925785567,-3.903530142779915e-06,1.3507388475885456e-15
outlet_03,58342,172709,85601253,1,1,4,0.05553549047720804,0.055515252732844494,-2.0237744363542365e-05,7.002868301136115e-15
outlet_03,58342,172709,85601253,1,11,14,0.027763146254707192,0.027757913594105108,-5.232660602084299e-06,1.8106579667520783e-15
outlet_03,58342,172709,85601253,1,13,12,0.027765640351505968,0.027757339141711933,-8.301209794035064e-06,2.872468289126737e-15
outlet_03,58342,172709,85601253,1,15,18,0.02776630028321299,0.027757062624345123,-9.237658867865262e-06,3.1965078370601264e-15
outlet_03,58342,172709,85601253,1,16,17,0.027763601067916487,0.02775819011995056,-5.4109479659288084e-06,1.872350757526183e-15
outlet_03,58343,172710,85601255,1,1,4,0.055534852219158166,0.05551531408914219,-1.953813001597665e-05,6.760780692478803e-15
outlet_03,58343,172710,85601255,1,11,14,0.027763059614603097,0.02775792716852964,-5.132446073457392e-06,1.7759807253941474e-15
outlet_03,58343,172710,85601255,1,13,12,0.027765446870315222,0.02775738692324162,-8.059947073601331e-06,2.788984130674035e-15
outlet_03,58343,172710,85601255,1,15,18,0.027766634116537507,0.027757189054460424,-9.445062077083344e-06,3.268275586138116e-15
outlet_03,58343,172710,85601255,1,16,17,0.02776291827594937,0.027758125042573287,-4.7932333760818124e-06,1.6586029285842598e-15
outlet_03,58345,172720,85601266,1,1,4,0.055535544343206435,0.055516581543309476,-1.8962799896958538e-05,6.561699165368555e-15
outlet_03,58345,172720,85601266,1,8,9,0.027762308497464645,0.027761701011460565,-6.074860040804209e-07,2.1020843059082837e-16
outlet_03,58345,172720,85601266,1,11,14,0.02776369465576636,0.027758384091049512,-5.310564716847627e-06,1.8376151338159617e-15
outlet_03,58345,172720,85601266,1,13,12,0.027765461668976848,0.027758197452573727,-7.264216403120999e-06,2.5136373831092716e-15
outlet_03,58345,172720,85601266,1,15,18,0.02776457108207192,0.02775841812529107,-6.152956780851315e-06,2.1291081271145235e-15
outlet_03,58345,172720,85601266,1,16,17,0.02776446366617278,0.02775816341860277,-6.300247570010381e-06,2.180075170670498e-15
outlet_03,58346,172721,85601267,13,13,12,0.027765767515417546,0.027757605508045326,-8.162007372219948e-06,2.8243000639698586e-15
outlet_03,58346,172721,85601267,13,15,18,0.027765951717868408,0.027757500558045434,-8.451159822973897e-06,2.9243555096364437e-15
outlet_03,58347,172722,85601268,15,1,4,0.05553519042117986,0.05552061112336206,-1.4579297817798875e-05,5.044875590236771e-15
outlet_03,58347,172722,85601268,15,2,5,0.05552503269215538,0.05552482456074053,-2.0813141484582465e-07,7.20197301296139e-17
outlet_03,58347,172722,85601268,15,6,3,0.055524942643324575,0.05552479621343995,-1.4642988462737483e-07,5.066914469200129e-17
outlet_03,58347,172722,85601268,15,7,10,0.027762487794010686,0.02776168119738941,-8.065966212757181e-07,2.791066933877665e-16
outlet_03,58347,172722,85601268,15,8,9,0.02776271675709252,0.027763143382603127,4.266255106064043e-07,-1.4762525956517495e-16
outlet_03,58347,172722,85601268,15,11,14,0.02776384043312527,0.027759574534178908,-4.265898946361618e-06,1.4761293536814266e-15
outlet_03,58347,172722,85601268,15,13,12,0.027765442494677828,0.027761036608435152,-4.405886242675461e-06,1.5245691690238893e-15
outlet_03,58347,172722,85601268,15,15,18,0.027765170907311617,0.027761050781390354,-4.120125921262818e-06,1.425687502144647e-15
outlet_03,58347,172722,85601268,15,16,17,0.02776407350125326,0.02775956036197742,-4.5131392758419875e-06,1.5616819446707452e-15
outlet_03,58348,172724,85601270,1,1,4,0.055535729707435616,0.055516049954271895,-1.9679753163720504e-05,6.80978656162246e-15
outlet_03,58348,172724,85601270,1,11,14,0.02776429268168655,0.02775810401149957,-6.18867018697955e-06,2.141466039894149e-15
outlet_03,58348,172724,85601270,1,13,12,0.027764656062524096,0.027757945942997384,-6.710119526711494e-06,2.3219031966375407e-15
outlet_03,58348,172724,85601270,1,15,18,0.02776456078138398,0.027758099312810595,-6.461468573384227e-06,2.23586248736563e-15
outlet_03,58348,172724,85601270,1,16,17,0.02776447754094788,0.0277579506416604,-6.526899287481042e-06,2.258503482599008e-15
outlet_03,58349,172725,85601271,15,15,18,0.02776598899242525,0.027757373016429943,-8.615975995308889e-06,2.981386862934815e-15
outlet_03,58350,172726,85601272,15,1,4,0.055535418993406443,0.055518876001203234,-1.6542992203209816e-05,5.7243729155160695e-15
outlet_03,58350,172726,85601272,15,2,5,0.055525063204881694,0.05552478681673845,-2.7638814324715266e-07,9.56386113188637e-17
outlet_03,58350,172726,85601272,15,7,10,0.02776256776962824,0.027762261557828474,-3.0621179976722535e-07,1.0595849357039698e-16
outlet_03,58350,172726,85601272,15,8,9,0.027762716708477186,0.02776252525953615,-1.9144894103720334e-07,6.624709238301877e-17
outlet_03,58350,172726,85601272,15,11,14,0.027764345076481983,0.02775930616409725,-5.038912384732613e-06,1.7436152556020172e-15
outlet_03,58350,172726,85601272,15,13,12,0.02776447467696998,0.027759569837732156,-4.904839237825087e-06,1.697221913851754e-15
outlet_03,58350,172726,85601272,15,15,18,0.02776539192383267,0.027760164341964825,-5.227581867845582e-06,1.8089005719371566e-15
outlet_03,58350,172726,85601272,15,16,17,0.02776402356293004,0.027758711678244563,-5.311884685478552e-06,1.8380718826669182e-15
outlet_03,58351,172735,85601281,1,1,4,0.05553584099667515,0.05551491896333047,-2.092203334468079e-05,7.239652872022562e-15
outlet_03,58351,172735,85601281,1,11,14,0.02776380568918796,0.027757601162841174,-6.204526346784839e-06,2.1469527481400658e-15
outlet_03,58351,172735,85601281,1,13,12,0.027765162291238554,0.027757317801212572,-7.844490025981504e-06,2.7144295112495824e-15
outlet_03,58351,172735,85601281,1,15,18,0.027766384535556857,0.027756988584884335,-9.395950672522191e-06,3.251281562888908e-15
outlet_03,58352,172736,85601283,1,1,4,0.05553521037264414,0.05551549548717695,-1.971488546718969e-05,6.821943395402487e-15
outlet_03,58352,172736,85601283,1,11,14,0.027763732753118414,0.0277579126795285,-5.820073589915542e-06,2.0139205299243625e-15
