cell_index,tree_id,center_x_m,center_y_m,center_z_m,normalInd,normal_vector,classification,rim_distance_m,rim_distance_over_dx,inside_physical_inlet
183842,87650759,0.00010338277157903459,5.6376359424537689e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,3.6504579490728366e-07,1.8252289745364183,True
183843,87650760,0.00010358277157903459,5.6376359424537689e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,3.9546502701071507e-07,1.9773251350535754,True
183877,87650798,0.00010238277157903459,5.6576359424537688e-05,0.0001585063989408685,9,"(0,1,-1)",diagonal,4.238634936235582e-08,0.21193174681177912,False
183878,87650799,0.0001021827715790346,5.6776359424537686e-05,0.0001585063989408685,9,"(0,1,-1)",diagonal,1.0322111164859536e-07,0.51610555824297688,False
183879,87650800,0.00010238277157903459,5.6776359424537686e-05,0.0001585063989408685,7,"(0,-1,-1)",diagonal,6.9968971706274809e-08,0.34984485853137404,True
183884,87650805,0.00010258277157903459,5.6576359424537688e-05,0.0001585063989408685,7,"(0,-1,-1)",diagonal,1.124814145389566e-07,0.56240707269478307,True
183885,87650806,0.0001027827715790346,5.6576359424537688e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,2.5470136602555028e-07,1.2735068301277515,True
183886,87650807,0.00010258277157903459,5.6776359424537686e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,2.3792966221317689e-07,1.1896483110658844,True
183887,87650808,0.0001027827715790346,5.6776359424537686e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,3.9520506851629819e-07,1.9760253425814911,True
183892,87650813,0.0001021827715790346,5.697635942453769e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,2.0947002297207856e-08,0.10473501148603928,False
183893,87650814,0.00010238277157903459,5.697635942453769e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,1.6313058516567881e-07,0.8156529258283941,True
183894,87650815,0.0001021827715790346,5.7176359424537689e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,3.9382145845240425e-08,0.19691072922620215,True
183895,87650816,0.00010238277157903459,5.7176359424537689e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,2.3398738885575579e-07,1.169936944278779,True
183900,87650821,0.00010258277157903459,5.697635942453769e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,3.4388997485590297e-07,1.719449874279515,True
183901,87650822,0.0001027827715790346,5.697635942453769e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,5.1563286855250159e-07,2.5781643427625078,True
183902,87650823,0.00010258277157903459,5.7176359424537689e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,4.2271310631744253e-07,2.1135655315872128,True
183903,87650824,0.0001027827715790346,5.7176359424537689e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,6.1024167167019234e-07,3.0512083583509617,True
183940,87650861,0.00010298277157903459,5.6576359424537688e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,3.7969583423176353e-07,1.8984791711588178,True
183941,87650862,0.00010318277157903459,5.6576359424537688e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,4.8341670461340297e-07,2.4170835230670149,True
183942,87650863,0.00010298277157903459,5.6776359424537686e-05,0.0001585063989408685,3,"(0,0,-1)",clean_cardinal,5.3673466810333543e-07,2.6836733405166773,True
