iteration,target_lattice,controlled_lattice,relative_error,rho_boundary,pressure_pa,max_lattice_velocity,minimum_pdf,globBC_count
156502,0.00234787245957609,0.0023478724595703254,2.4551955908677053e-12,1.0066072419799394,23778.3985132133,1.6875265618938628e-05,0.027959561743934176,287
156503,0.00234787245957609,0.0023478724595739305,9.196824290498272e-13,1.0066072471229592,23778.398634703357,1.687526573227192e-05,0.027959561886773322,287
156504,0.00234787245957609,0.0023478724595711424,2.1071976602933176e-12,1.006607252265867,23778.39875619077,1.687526584550712e-05,0.027959562029609367,287
156505,0.00234787245957609,0.0023478724595775006,6.008690383006804e-13,1.0066072574086635,23778.39887767556,1.687526595877876e-05,0.02795956217244231,287
156506,0.00234787245957609,0.0023478724595699953,2.5957616339500344e-12,1.0066072625513465,23778.39899915766,1.6875266071790377e-05,0.027959562315272145,287
156507,0.00234787245957609,0.0023478724595698596,2.6535765767683907e-12,1.0066072676939213,23778.39912063721,1.6875266185161905e-05,0.027959562458098892,287
156508,0.00234787245957609,0.0023478724595692836,2.8988744811223114e-12,1.0066072728363809,23778.399242114036,1.6875266298228667e-05,0.02795956260092253,287
156509,0.00234787245957609,0.0023478724595769945,3.8530981060412525e-13,1.0066072779787318,23778.399363588298,1.6875266411580188e-05,0.027959562743743074,287
156510,0.00234787245957609,0.0023478724595695955,2.7660663536897297e-12,1.0066072831209696,23778.399485059887,1.687526652486432e-05,0.027959562886560506,287
156511,0.00234787245957609,0.0023478724595745654,6.492636549729148e-13,1.006607288263095,23778.399606528816,1.6875266637936733e-05,0.02795956302937485,287
156512,0.00234787245957609,0.0023478724595708484,2.2324325843535272e-12,1.0066072934051111,23778.399727995165,1.6875266751311053e-05,0.027959563172186095,287
156513,0.00234787245957609,0.0023478724595724777,1.5384685582558768e-12,1.006607298547013,23778.39984945882,1.687526686449068e-05,0.02795956331499422,287
156514,0.00234787245957609,0.0023478724595704663,2.3951641007208495e-12,1.0066073036888048,23778.399970919872,1.6875266977696437e-05,0.02795956345779925,287
156515,0.00234787245957609,0.0023478724595754016,2.931383841940301e-13,1.006607308830485,23778.400092378288,1.687526709099321e-05,0.027959563600601194,287
156516,0.00234787245957609,0.0023478724595784374,9.998475574305514e-13,1.0066073139720544,23778.400213834087,1.6875267204492392e-05,0.027959563743400022,287
156517,0.00234787245957609,0.0023478724595711025,2.1241911898118122e-12,1.0066073191135103,23778.400335287202,1.68752673177963e-05,0.02795956388619575,287
156518,0.00234787245957609,0.002347872459574009,8.862495068449631e-13,1.0066073242548528,23778.400456737643,1.6875267430609603e-05,0.027959564028988384,287
156519,0.00234787245957609,0.0023478724595721334,1.6851301064915795e-12,1.0066073293960878,23778.40057818554,1.6875267543865663e-05,0.02795956417177791,287
156520,0.00234787245957609,0.0023478724595714755,1.9653386312693636e-12,1.0066073345372086,23778.400699630743,1.68752676569797e-05,0.02795956431456434,287
156521,0.00234787245957609,0.0023478724595707525,2.273253997653389e-12,1.0066073396782178,23778.400821073308,1.6875267770053008e-05,0.027959564457347666,287
156522,0.00234787245957609,0.002347872459574553,6.546203110167881e-13,1.0066073448191166,23778.400942513268,1.687526788326704e-05,0.02795956460012791,287
156523,0.00234787245957609,0.0023478724595750304,4.512520936269789e-13,1.0066073499599035,23778.40106395058,1.687526799653412e-05,0.02795956474290503,287
156524,0.00234787245957609,0.002347872459569302,2.891116565472564e-12,1.0066073551005783,23778.401185385246,1.687526810973419e-05,0.027959564885679068,287
156525,0.00234787245957609,0.002347872459577037,4.034116137868694e-13,1.0066073602411418,23778.401306817283,1.6875268222915436e-05,0.027959565028449998,287
156526,0.00234787245957609,0.0023478724595730146,1.309794758865701e-12,1.0066073653815923,23778.401428246652,1.687526833587846e-05,0.027959565171217823,287
156527,0.00234787245957609,0.0023478724595697043,2.7197035720686196e-12,1.0066073705219343,23778.401549673454,1.6875268449169713e-05,0.027959565313982557,287
156528,0.00234787245957609,0.002347872459575551,2.294126484996757e-13,1.0066073756621636,23778.401671097592,1.687526856264319e-05,0.027959565456744183,287
156529,0.00234787245957609,0.0023478724595706523,2.315922533727e-12,1.0066073808022795,23778.40179251906,1.6875268675759528e-05,0.027959565599502717,287
156530,0.00234787245957609,0.002347872459571548,1.934491680947749e-12,1.0066073859422842,23778.401913937894,1.687526878875379e-05,0.027959565742258153,287
156531,0.00234787245957609,0.0023478724595720605,1.7161617690905694e-12,1.0066073910821791,23778.402035354135,1.687526890199473e-05,0.027959565885010473,287
156532,0.00234787245957609,0.002347872459568297,3.3190949121503003e-12,1.006607396221961,23778.402156767712,1.6875269015234202e-05,0.027959566027759716,287
156533,0.00234787245957609,0.0023478724595746917,5.955123822568072e-13,1.0066074013616315,23778.40227817865,1.687526912832984e-05,0.027959566170505847,287
156534,0.00234787245957609,0.0023478724595706576,2.3137059863985007e-12,1.00660740650119,23778.40239958695,1.6875269241414154e-05,0.027959566313248883,287
156535,0.00234787245957609,0.0023478724595771576,4.547616268971028e-13,1.0066074116406372,23778.40252099262,1.687526935452141e-05,0.027959566455988814,287
156536,0.00234787245957609,0.0023478724595728537,1.3783230137718038e-12,1.0066074167799723,23778.40264239564,1.6875269467540563e-05,0.02795956659872565,287
156537,0.00234787245957609,0.0023478724595714256,1.9865805431674818e-12,1.006607421919198,23778.40276379607,1.6875269580851217e-05,0.027959566741459385,287
156538,0.00234787245957609,0.0023478724595768614,3.2860314145001863e-13,1.0066074270583105,23778.402885193827,1.6875269694184676e-05,0.02795956688419002,287
156539,0.00234787245957609,0.002347872459574892,5.101753101095848e-13,1.0066074321973113,23778.403006588953,1.6875269807398747e-05,0.02795956702691755,287
156540,0.00234787245957609,0.0023478724595720813,1.7072955797765723e-12,1.0066074373362008,23778.403127981444,1.6875269920487854e-05,0.027959567169641993,287
156541,0.00234787245957609,0.002347872459573971,9.025041872539578e-13,1.006607442474978,23778.403249371288,1.6875270033564188e-05,0.027959567312363327,287
156542,0.00234787245957609,0.0023478724595702074,2.5054373303136886e-12,1.0066074476136446,23778.40337075851,1.6875270146712007e-05,0.027959567455081567,287
156543,0.00234787245957609,0.0023478724595709564,2.186439227287167e-12,1.0066074527521989,23778.403492143087,1.687527025978928e-05,0.027959567597796706,287
156544,0.00234787245957609,0.0023478724595765565,1.9875041045543565e-13,1.0066074578906428,23778.403613525054,1.6875270373040647e-05,0.027959567740508756,287
156545,0.00234787245957609,0.0023478724595737987,9.75834961371809e-13,1.0066074630289739,23778.403734904354,1.68752704861693e-05,0.027959567883217698,287
156546,0.00234787245957609,0.0023478724595760113,3.3432922204864173e-14,1.0066074681671942,23778.40385628104,1.6875270599314522e-05,0.027959568025923545,287
156547,0.00234787245957609,0.0023478724595719716,1.7540277859524322e-12,1.0066074733053023,23778.403977655078,1.687527071244004e-05,0.02795956816862629,287
156548,0.00234787245957609,0.0023478724595711255,2.1144014391109403e-12,1.006607478443299,23778.40409902648,1.6875270825536825e-05,0.027959568311325934,287
156549,0.00234787245957609,0.002347872459570721,2.2867379939017596e-12,1.0066074835811856,23778.404220395278,1.687527093882831e-05,0.02795956845402248,287
156550,0.00234787245957609,0.002347872459571028,2.155961701520302e-12,1.00660748871896,23778.404341761434,1.6875271052208446e-05,0.027959568596715938,287
156551,0.00234787245957609,0.0023478724595727405,1.4265329181666632e-12,1.0066074938566203,23778.404463124887,1.6875271165179585e-05,0.027959568739406283,287
156552,0.00234787245957609,0.002347872459570437,2.4077245355823453e-12,1.0066074989941707,23778.40458448575,1.6875271278163602e-05,0.027959568882093534,287
156553,0.00234787245957609,0.002347872459570597,2.3395657052309927e-12,1.00660750413161,23778.404705843983,1.687527139121429e-05,0.0279595690247777,287
156554,0.00234787245957609,0.002347872459577397,5.567228040080698e-13,1.0066075092689382,23778.404827199593,1.6875271504436308e-05,0.027959569167458752,287
156555,0.00234787245957609,0.002347872459575322,3.2712544323101907e-13,1.0066075144061535,23778.40494855254,1.687527161750415e-05,0.027959569310136715,287
156556,0.00234787245957609,0.0023478724595715817,1.9200841233125035e-12,1.006607519543258,23778.405069902867,1.6875271730543953e-05,0.027959569452811566,287
156557,0.00234787245957609,0.002347872459571389,2.0020963744669767e-12,1.0066075246802506,23778.405191250553,1.6875271843660806e-05,0.027959569595483336,287
156558,0.00234787245957609,0.0023478724595747662,5.637418705483175e-13,1.0066075298171318,23778.4053125956,1.687527195670074e-05,0.027959569738152,287
156559,0.00234787245957609,0.0023478724595752793,3.452272464137632e-13,1.0066075349539025,23778.405433938045,1.687527206992814e-05,0.02795956988081757,287
156560,0.00234787245957609,0.00234787245957201,1.7375883932660625e-12,1.0066075400905599,23778.405555277808,1.6875272182975174e-05,0.027959570023480044,287
156561,0.00234787245957609,0.002347872459572582,1.4941376116858913e-12,1.0066075452271073,23778.405676614977,1.687527229610963e-05,0.027959570166139418,287
156562,0.00234787245957609,0.0023478724595687355,3.132350799724236e-12,1.0066075503635417,23778.405797949472,1.6875272409143427e-05,0.027959570308795693,287
156563,0.00234787245957609,0.002347872459576236,6.224803747535485e-14,1.0066075554998657,23778.405919281366,1.687527252217125e-05,0.02795957045144887,287
156564,0.00234787245957609,0.002347872459571849,1.8063013604495403e-12,1.0066075606360787,23778.406040610633,1.6875272635415573e-05,0.027959570594098954,287
156565,0.00234787245957609,0.002347872459577891,7.671100879381266e-13,1.0066075657721782,23778.406161937222,1.6875272748453848e-05,0.027959570736745938,287
156566,0.00234787245957609,0.0023478724595725397,1.5120547025912605e-12,1.0066075709081663,23778.406283261174,1.6875272861271118e-05,0.02795957087938982,287
156567,0.00234787245957609,0.0023478724595715817,1.9200841233125035e-12,1.006607576044046,23778.40640458257,1.6875272974513026e-05,0.02795957102203061,287
156568,0.00234787245957609,0.0023478724595777695,7.153906502731434e-13,1.0066075811798125,23778.40652590129,1.6875273087844175e-05,0.02795957116466831,287
156569,0.00234787245957609,0.0023478724595747532,5.692832388695657e-13,1.0066075863154662,23778.406647217347,1.687527320092471e-05,0.027959571307302894,287
156570,0.00234787245957609,0.0023478724595700252,2.5830164868111638e-12,1.006607591451009,23778.406768530785,1.687527331397344e-05,0.027959571449934398,287
156571,0.00234787245957609,0.002347872459576102,5.171943766498326e-15,1.006607596586442,23778.406889841623,1.6875273427202484e-05,0.027959571592562793,287
156572,0.00234787245957609,0.0023478724595762906,8.552178442459731e-14,1.006607601721761,23778.40701114977,1.6875273540216428e-05,0.027959571735188093,287
156573,0.00234787245957609,0.002347872459568945,3.0431347697521397e-12,1.00660760685697,23778.407132455326,1.687527365337017e-05,0.027959571877810303,287
156574,0.00234787245957609,0.0023478724595711576,2.100732730585195e-12,1.0066076119920662,23778.40725375821,1.6875273766295214e-05,0.027959572020429414,287
156575,0.00234787245957609,0.0023478724595695057,2.804301795106342e-12,1.0066076171270508,23778.407375058458,1.6875273879135293e-05,0.02795957216304543,287
156576,0.00234787245957609,0.0023478724595704476,2.403106728647972e-12,1.006607622261926,23778.40749635613,1.6875273992253646e-05,0.02795957230565834,287
156577,0.00234787245957609,0.002347872459577982,8.058996661868641e-13,1.00660762739669,23778.407617651163,1.687527410562142e-05,0.027959572448268168,287
156578,0.00234787245957609,0.0023478724595683478,3.2974835756974322e-12,1.00660763253134,23778.40773894351,1.687527421874701e-05,0.027959572590874886,287
156579,0.00234787245957609,0.0023478724595742723,7.741291544783744e-13,1.0066076376658775,23778.4078602332,1.6875274331442823e-05,0.027959572733478523,287
156580,0.00234787245957609,0.0023478724595710726,2.1369363369506833e-12,1.0066076428003081,23778.407981520362,1.687527444464087e-05,0.027959572876079048,287
156581,0.00234787245957609,0.0023478724595703618,2.43967975956821e-12,1.0066076479346238,23778.408102804813,1.6875274557650544e-05,0.02795957301867648,287
156582,0.00234787245957609,0.002347872459574644,6.158307327680506e-13,1.006607653068829,23778.40822408665,1.6875274670756124e-05,0.027959573161270818,287
156583,0.00234787245957609,0.0023478724595746383,6.182319923739249e-13,1.0066076582029229,23778.40834536586,1.6875274783821894e-05,0.02795957330386207,287
156584,0.00234787245957609,0.002347872459574756,5.68174965205316e-13,1.006607663336905,23778.40846664243,1.6875274896875903e-05,0.02795957344645021,287
156585,0.00234787245957609,0.0023478724595753977,2.9480079469040456e-13,1.006607668470775,23778.40858791635,1.687527500977587e-05,0.027959573589035266,287
156586,0.00234787245957609,0.00234787245956961,2.7597861362589816e-12,1.0066076736045348,23778.40870918767,1.6875275122830334e-05,0.027959573731617206,287
156587,0.00234787245957609,0.0023478724595720627,1.7152382077036946e-12,1.0066076787381826,23778.408830456337,1.6875275235906315e-05,0.02795957387419607,287
156588,0.00234787245957609,0.0023478724595773328,5.293853869565786e-13,1.0066076838717188,23778.408951722377,1.687527534891572e-05,0.027959574016771828,287
156589,0.00234787245957609,0.002347872459576997,3.8641808426837487e-13,1.0066076890051445,23778.4090729858,1.6875275462103028e-05,0.027959574159344504,287
156590,0.00234787245957609,0.0023478724595775036,6.021620242423051e-13,1.006607694138456,23778.40919424653,1.6875275574971483e-05,0.027959574301914075,287
156591,0.00234787245957609,0.0023478724595706164,2.33125365274912e-12,1.006607699271658,23778.409315504665,1.687527568782087e-05,0.027959574444480544,287
156592,0.00234787245957609,0.002347872459575462,2.674633776389134e-13,1.0066077044047514,23778.409436760245,1.687527580127942e-05,0.027959574587043932,287
156593,0.00234787245957609,0.0023478724595769737,3.764436212901281e-13,1.0066077095377275,23778.409558013045,1.687527591412536e-05,0.027959574729604218,287
156594,0.00234787245957609,0.002347872459573797,9.765738104813089e-13,1.006607714670596,23778.409679263314,1.687527602711847e-05,0.027959574872161393,287
156595,0.00234787245957609,0.002347872459575602,2.0780131204680772e-13,1.0066077198033523,23778.409800510926,1.687527614016869e-05,0.0279595750147155,287
156596,0.00234787245957609,0.0023478724595751895,3.8346268783037586e-13,1.0066077249359962,23778.409921755883,1.687527625309678e-05,0.027959575157266492,287
156597,0.00234787245957609,0.0023478724595772304,4.857932894960927e-13,1.0066077300685305,23778.41004299825,1.6875276366229323e-05,0.027959575299814403,287
156598,0.00234787245957609,0.00234787245957563,1.9579501401743661e-13,1.0066077352009515,23778.410164237943,1.6875276479261374e-05,0.02795957544235921,287
156599,0.00234787245957609,0.002347872459573283,1.195457859170613e-12,1.0066077403332612,23778.410285475,1.687527659203592e-05,0.027959575584900927,287
156600,0.00234787245957609,0.0023478724595768817,3.372846184866408e-13,1.0066077454654616,23778.41040670948,1.6875276705236917e-05,0.027959575727439546,287
156601,0.00234787245957609,0.0023478724595682636,3.3333177575081707e-12,1.0066077505975475,23778.41052794126,1.687527681813897e-05,0.027959575869975068,287
156602,0.00234787245957609,0.0023478724595780622,8.40071437501228e-13,1.006607755729525,23778.410649170477,1.6875276931261523e-05,0.02795957601250749,287
156603,0.00234787245957609,0.0023478724595768323,3.162274188658976e-13,1.006607760861389,23778.41077039701,1.68752770442707e-05,0.02795957615503683,287
156604,0.00234787245957609,0.002347872459572525,1.5183349200220084e-12,1.0066077659931432,23778.41089162095,1.6875277157445245e-05,0.02795957629756306,287
156605,0.00234787245957609,0.0023478724595738824,9.401854918384457e-13,1.0066077711247845,23778.411012842225,1.6875277270447752e-05,0.02795957644008621,287
156606,0.00234787245957609,0.0023478724595687524,3.1251470209066133e-12,1.0066077762563137,23778.41113406085,1.687527738325335e-05,0.02795957658260626,287
156607,0.00234787245957609,0.002347872459577263,4.996467102992132e-13,1.0066077813877332,23778.411255276886,1.6875277496215412e-05,0.027959576725123215,287
156608,0.00234787245957609,0.002347872459573709,1.0140704027884218e-12,1.0066077865190401,23778.41137649026,1.687527760920402e-05,0.027959576867637073,287
156609,0.00234787245957609,0.002347872459573713,1.0124079922920473e-12,1.0066077916502372,23778.411497701036,1.6875277722279503e-05,0.027959577010147847,287
156610,0.00234787245957609,0.002347872459576994,3.8512509832675033e-13,1.0066077967813207,23778.411618909136,1.6875277835130648e-05,0.027959577152655506,287
156611,0.00234787245957609,0.00234787245957848,1.0179493606132955e-12,1.0066078019122955,23778.411740114665,1.687527794826547e-05,0.02795957729516009,287
156612,0.00234787245957609,0.0023478724595737965,9.767585227586838e-13,1.006607807043156,23778.411861317498,1.6875278061171812e-05,0.027959577437661576,287
156613,0.00234787245957609,0.0023478724595707066,2.2928334990551328e-12,1.0066078121739062,23778.41198251772,1.687527817406588e-05,0.027959577580159965,287
156614,0.00234787245957609,0.0023478724595717166,1.862638605048897e-12,1.0066078173045458,23778.41210371533,1.6875278287037586e-05,0.027959577722655254,287
156615,0.00234787245957609,0.0023478724595738147,9.690006071089363e-13,1.0066078224350734,23778.412224910295,1.6875278400052547e-05,0.02795957786514746,287
156616,0.00234787245957609,0.002347872459575353,3.138261592600234e-13,1.0066078275654897,23778.412346102632,1.6875278513059444e-05,0.027959578007636567,287
156617,0.00234787245957609,0.0023478724595694398,2.832378061267333e-12,1.0066078326957943,23778.412467292328,1.6875278626015523e-05,0.027959578150122583,287
156618,0.00234787245957609,0.0023478724595729548,1.3352850531434427e-12,1.006607837825988,23778.412588479405,1.6875278739022972e-05,0.027959578292605505,287
156619,0.00234787245957609,0.0023478724595742523,7.826259192376216e-13,1.0066078429560692,23778.412709663826,1.687527885184854e-05,0.02795957843508532,287
156620,0.00234787245957609,0.00234787245957058,2.3467694840486154e-12,1.0066078480860394,23778.412830845627,1.687527896464198e-05,0.02795957857756206,287
156621,0.00234787245957609,0.002347872459575877,9.069372819109564e-14,1.0066078532159006,23778.412952024846,1.687527907779217e-05,0.0279595787200357,287
156622,0.00234787245957609,0.002347872459577674,6.747539492506565e-13,1.0066078583456484,23778.41307320139,1.687527919086184e-05,0.02795957886250624,287
156623,0.00234787245957609,0.0023478724595693717,2.8613778888151987e-12,1.0066078634752842,23778.41319437529,1.687527930378823e-05,0.027959579004973697,287
156624,0.00234787245957609,0.0023478724595772742,5.044492295109617e-13,1.006607868604809,23778.41331554657,1.6875279416637197e-05,0.027959579147438057,287
156625,0.00234787245957609,0.002347872459569395,2.8514034258369518e-12,1.006607873734223,23778.41343671523,1.6875279529581025e-05,0.027959579289899318,287
156626,0.00234787245957609,0.002347872459577909,7.748680035878742e-13,1.006607878863526,23778.413557881264,1.687527964263066e-05,0.0279595794323575,287
156627,0.00234787245957609,0.002347872459575536,2.3587757820779865e-13,1.0066078839927155,23778.413679044625,1.68752797554164e-05,0.02795957957481257,287
156628,0.00234787245957609,0.002347872459571133,2.1112613303955666e-12,1.0066078891217962,23778.41380020541,1.6875279868383575e-05,0.02795957971726455,287
156629,0.00234787245957609,0.002347872459578134,8.707336755454681e-13,1.006607894250765,23778.413921363554,1.68752799814585e-05,0.02795957985971344,287
156630,0.00234787245957609,0.0023478724595722257,1.6457863914107172e-12,1.0066078993796213,23778.414042519034,1.687528009438815e-05,0.027959580002159246,287
156631,0.00234787245957609,0.0023478724595782275,9.104468151810802e-13,1.0066079045083671,23778.414163671914,1.687528020735028e-05,0.02795958014460196,287
156632,0.00234787245957609,0.0023478724595738945,9.350135480719473e-13,1.006607909637001,23778.414284822145,1.687528032026616e-05,0.02795958028704157,287
156633,0.00234787245957609,0.0023478724595711914,2.0863251729499497e-12,1.0066079147655225,23778.41440596972,1.6875280432938752e-05,0.02795958042947809,287
156634,0.00234787245957609,0.002347872459571916,1.7776709574564245e-12,1.006607919893936,23778.414527114746,1.687528054604116e-05,0.02795958057191153,287
156635,0.00234787245957609,0.0023478724595769294,3.5760296899788424e-13,1.0066079250222355,23778.41464825708,1.6875280658983054e-05,0.027959580714341854,287
156636,0.00234787245957609,0.00234787245957409,8.517083109758493e-13,1.0066079301504238,23778.414769396786,1.6875280771854724e-05,0.0279595808567691,287
156637,0.00234787245957609,0.002347872459568574,3.2010637669077137e-12,1.0066079352785018,23778.414890533884,1.6875280884866016e-05,0.02795958099919325,287
156638,0.00234787245957609,0.0023478724595757815,1.3133042921358249e-13,1.006607940406467,23778.41501166832,1.6875280997658498e-05,0.02795958114161431,287
156639,0.00234787245957609,0.002347872459577523,6.104740767241774e-13,1.0066079455343215,23778.41513280014,1.687528111045935e-05,0.027959581284032285,287
156640,0.00234787245957609,0.0023478724595778606,7.541802285218808e-13,1.0066079506620649,23778.415253929335,1.6875281223283396e-05,0.027959581426447153,287
156641,0.00234787245957609,0.002347872459568979,3.0285424998395195e-12,1.0066079557896979,23778.415375055924,1.6875281336309054e-05,0.027959581568858936,287
156642,0.00234787245957609,0.0023478724595721854,1.6629646332065865e-12,1.0066079609172185,23778.415496179856,1.6875281449343175e-05,0.02795958171126763,287
156643,0.00234787245957609,0.0023478724595726104,1.4819466013791452e-12,1.0066079660446268,23778.415617301136,1.68752815620655e-05,0.027959581853673223,287
156644,0.00234787245957609,0.0023478724595692754,2.9023840143924352e-12,1.0066079711719256,23778.415738419833,1.687528167495908e-05,0.027959581996075733,287
156645,0.00234787245957609,0.0023478724595765933,2.1445095403230556e-13,1.0066079762991125,23778.415859535882,1.6875281787936877e-05,0.02795958213847514,287
156646,0.00234787245957609,0.002347872459575647,1.8859123519981394e-13,1.0066079814261866,23778.415980649268,1.6875281900644534e-05,0.027959582280871465,287
156647,0.00234787245957609,0.0023478724595764815,1.66795186469571e-13,1.0066079865531536,23778.416101760122,1.6875282013856952e-05,0.027959582423264694,287
156648,0.00234787245957609,0.002347872459570146,2.5316664737009305e-12,1.0066079916800055,23778.416222868258,1.687528212686801e-05,0.027959582565654832,287
156649,0.00234787245957609,0.002347872459574229,7.926003822158684e-13,1.0066079968067454,23778.416343973753,1.6875282239601238e-05,0.027959582708041875,287
156650,0.00234787245957609,0.002347872459576011,3.361763448223912e-14,1.006608001933375,23778.416465076636,1.687528235222704e-05,0.02795958285042583,287
156651,0.00234787245957609,0.0023478724595755287,2.3901768692317264e-13,1.0066080070598957,23778.41658617695,1.6875282465253692e-05,0.02795958299280669,287
156652,0.00234787245957609,0.00234787245957017,2.5213225861679338e-12,1.006608012186302,23778.416707274562,1.687528257807911e-05,0.02795958313518447,287
156653,0.00234787245957609,0.0023478724595750273,4.525450795686035e-13,1.0066080173125986,23778.41682836958,1.687528269099616e-05,0.02795958327755914,287
156654,0.00234787245957609,0.002347872459570233,2.494539305948567e-12,1.006608022438783,23778.41694946195,1.6875282803829285e-05,0.027959583419930732,287
156655,0.00234787245957609,0.0023478724595692784,2.901091028450811e-12,1.0066080275648575,23778.41707055172,1.6875282916814755e-05,0.027959583562299238,287
156656,0.00234787245957609,0.0023478724595772473,4.929970683137154e-13,1.0066080326908193,23778.417191638833,1.6875283029703407e-05,0.02795958370466464,287
156657,0.00234787245957609,0.0023478724595761167,1.1452161197246292e-14,1.0066080378166704,23778.41731272333,1.6875283142579485e-05,0.02795958384702695,287
156658,0.00234787245957609,0.0023478724595717105,1.8652245769321463e-12,1.0066080429424096,23778.41743380518,1.6875283255395475e-05,0.027959583989386184,287
156659,0.00234787245957609,0.002347872459573944,9.13956348451204e-13,1.0066080480680375,23778.417554884407,1.6875283368123932e-05,0.02795958413174232,287
156660,0.00234787245957609,0.002347872459569466,2.8212953246248367e-12,1.0066080531935553,23778.417675961027,1.687528348099868e-05,0.027959584274095353,287
156661,0.00234787245957609,0.002347872459573087,1.278947808544086e-12,1.006608058318961,23778.417797035,1.687528359392353e-05,0.027959584416445304,287
156662,0.00234787245957609,0.002347872459572562,1.5026343764451386e-12,1.0066080634442551,23778.41791810634,1.68752837067335e-05,0.027959584558792158,287
156663,0.00234787245957609,0.0023478724595775236,6.106587890015523e-13,1.0066080685694385,23778.41803917506,1.6875283819561942e-05,0.027959584701135933,287
156664,0.00234787245957609,0.0023478724595683512,3.296005877478433e-12,1.0066080736945102,23778.418160241145,1.6875283932348177e-05,0.02795958484347661,287
156665,0.00234787245957609,0.002347872459570067,2.5652841081831695e-12,1.00660807881947,23778.418281304585,1.6875284045007452e-05,0.027959584985814207,287
156666,0.00234787245957609,0.002347872459569846,2.659302657367014e-12,1.006608083944321,23778.418402365456,1.6875284158018374e-05,0.027959585128148702,287
156667,0.00234787245957609,0.0023478724595753842,3.0052687528902773e-13,1.0066080890690592,23778.418523423665,1.687528427105026e-05,0.027959585270480106,287
156668,0.00234787245957609,0.0023478724595779746,8.027595574714901e-13,1.0066080941936855,23778.41864447923,1.68752843838475e-05,0.02795958541280843,287
156669,0.00234787245957609,0.002347872459570643,2.3199862038292488e-12,1.0066080993182014,23778.41876553218,1.6875284496686883e-05,0.02795958555513365,287
156670,0.00234787245957609,0.0023478724595743863,7.255498255287651e-13,1.0066081044426054,23778.41888658249,1.687528460951886e-05,0.02795958569745579,287
156671,0.00234787245957609,0.0023478724595717942,1.8295751073987828e-12,1.0066081095668993,23778.419007630204,1.6875284722458857e-05,0.027959585839774828,287
156672,0.00234787245957609,0.0023478724595780783,8.469057917641008e-13,1.0066081146910806,23778.419128675254,1.687528483528347e-05,0.02795958598209079,287
156673,0.00234787245957609,0.002347872459569805,2.6768503237176334e-12,1.0066081198151502,23778.41924971767,1.6875284947934694e-05,0.02795958612440365,287
156674,0.00234787245957609,0.0023478724595695005,2.8065183424348415e-12,1.0066081249391097,23778.419370757478,1.6875285060711384e-05,0.027959586266713438,287
156675,0.00234787245957609,0.0023478724595711437,2.106643523461193e-12,1.0066081300629581,23778.419491794666,1.687528517359344e-05,0.027959586409020108,287
156676,0.00234787245957609,0.002347872459570215,2.50211250932094e-12,1.0066081351866947,23778.419612829213,1.6875285286453173e-05,0.027959586551323714,287
156677,0.00234787245957609,0.0023478724595761397,2.1241911898118124e-14,1.0066081403103195,23778.41973386112,1.687528539918061e-05,0.02795958669362422,287
156678,0.00234787245957609,0.0023478724595748,5.493343129130721e-13,1.0066081454338327,23778.419854890388,1.6875285511730608e-05,0.027959586835921636,287
156679,0.00234787245957609,0.0023478724595719833,1.7490405544633088e-12,1.0066081505572386,23778.41997591712,1.687528562486484e-05,0.02795958697821596,287
156680,0.00234787245957609,0.0023478724595710782,2.134535077344809e-12,1.0066081556805284,23778.420096941118,1.6875285737642664e-05,0.0279595871205072,287
156681,0.00234787245957609,0.0023478724595724487,1.5508442808399978e-12,1.0066081608037107,23778.420217962564,1.6875285850604414e-05,0.027959587262795346,287
156682,0.00234787245957609,0.0023478724595710964,2.1267771616950615e-12,1.0066081659267792,23778.420338981326,1.687528596346551e-05,0.027959587405080404,287
156683,0.00234787245957609,0.0023478724595723845,1.578181697891489e-12,1.006608171049738,23778.420459997506,1.6875286076393365e-05,0.02795958754736237,287
156684,0.00234787245957609,0.0023478724595751726,3.9066646664799853e-13,1.006608176172583,23778.420581010985,1.6875286188934168e-05,0.02795958768964126,287
156685,0.00234787245957609,0.002347872459578448,1.0044653643649247e-12,1.0066081812953211,23778.420702021947,1.6875286301958747e-05,0.02795958783191704,287
156686,0.00234787245957609,0.0023478724595762013,4.747105528535963e-14,1.0066081864179433,23778.420823030167,1.6875286414595945e-05,0.027959587974189747,287
156687,0.00234787245957609,0.0023478724595742185,7.970334768728669e-13,1.0066081915404572,23778.42094403583,1.6875286527396902e-05,0.02795958811645935,287
156688,0.00234787245957609,0.0023478724595693713,2.8615626010925736e-12,1.0066081966628573,23778.421065038805,1.6875286639872255e-05,0.027959588258725875,287
156689,0.00234787245957609,0.0023478724595780345,8.282498517492319e-13,1.0066082017851496,23778.42118603924,1.6875286752780456e-05,0.027959588400989308,287
156690,0.00234787245957609,0.0023478724595736686,1.0312486445842911e-12,1.0066082069073299,23778.421307037017,1.6875286865800988e-05,0.027959588543249658,287
156691,0.00234787245957609,0.002347872459575426,2.8279449666103343e-13,1.0066082120293953,23778.42142803209,1.6875286978306187e-05,0.02795958868550691,287
156692,0.00234787245957609,0.002347872459575883,8.810775630784647e-14,1.006608217151355,23778.42154902466,1.6875287091302795e-05,0.027959588827761075,287
156693,0.00234787245957609,0.002347872459577334,5.299395237887034e-13,1.0066082222731991,23778.421670014497,1.6875287203955985e-05,0.027959588970012158,287
