global_edge_id,parent_node_id,child_node_id,length_um,radius_parent_um,radius_child_um,resistance_pa_s_m3,flow_rate_m3_s,flow_rate_pL_s,mean_velocity_parent_mm_s,mean_velocity_child_mm_s,flow_sign_parent_to_child
4218,6628,6629,1.8928285712129431,2.3761,2.3161,549684782918152.4,3.179670599721561e-22,3.179670599721561e-07,1.7926802337734925e-08,1.8867642790767396e-08,1
4219,6629,6630,2.7351965194479058,2.3161,2.4038,776298931998013.2,3.1796705997215637e-22,3.179670599721564e-07,1.8867642790767413e-08,1.7516026634149336e-08,1
4220,6630,6631,3.550014084479102,2.4038,2.4974,866603021301166.0,3.1796705997215623e-22,3.1796705997215624e-07,1.751602663414933e-08,1.6227665379335203e-08,1
4221,6631,6632,3.3217013712855143,2.4974,2.573,707595926374458.1,3.179670599721562e-22,3.179670599721562e-07,1.6227665379335203e-08,1.528807083000431e-08,1
4222,6632,6633,2.4406966218684287,2.573,2.6711,454577963765580.9,3.1796705997215623e-22,3.1796705997215624e-07,1.528807083000431e-08,1.4185738960363353e-08,1
4223,6633,6634,1.6929559947027513,2.6711,2.7742,271237189360933.62,3.1796705997215647e-22,3.1796705997215645e-07,1.4185738960363365e-08,1.3150937802733623e-08,1
4224,6634,6635,1.4675489770362036,2.7742,2.8509,206353838969538.6,3.179670599721565e-22,3.179670599721565e-07,1.3150937802733625e-08,1.2452836630497944e-08,1
4225,5733,6636,3.424280946417791,6.6154,6.6743,15445745819210.55,1.420122998085134e-18,0.0014201229980851339,1.032913301357387e-05,1.0147630395066068e-05,1
4226,6636,6637,0.7222880311897799,6.6743,6.6963,3179673442485.5166,1.4201229980850887e-18,0.0014201229980850888,1.0147630395065746e-05,1.0081061949859304e-05,1
4227,6637,6638,0.7563729238940291,6.6963,6.6147,3390153882622.872,1.4201229980851636e-18,0.0014201229980851636,1.0081061949859836e-05,1.0331319288291712e-05,1
4228,6638,6639,0.8910667763978184,6.6147,6.5893,4124443069926.1006,1.4201229980852004e-18,0.0014201229980852004,1.033131928829198e-05,1.041112178049652e-05,1
4229,6639,6640,0.9924212815130465,6.5893,6.5135,4737615782221.125,1.4201229980852073e-18,0.0014201229980852074,1.0411121780496573e-05,1.0654847863701379e-05,1
4230,6640,6641,1.0237675517420854,6.5135,6.5572,4935076884733.017,1.4201229980852133e-18,0.0014201229980852132,1.0654847863701423e-05,1.0513304120579203e-05,1
4231,6641,6642,1.157410903698431,6.5572,6.5378,5537841269859.061,1.4201229980851983e-18,0.0014201229980851983,1.0513304120579093e-05,1.0575790188796568e-05,1
4232,6642,6643,1.5616977940690002,6.5378,6.5847,7410046454746.11,1.420122998085181e-18,0.001420122998085181,1.057579018879644e-05,1.0425673054909128e-05,1
4233,6643,6644,2.240133924567911,6.5847,6.6437,10293078239902.047,1.4201229980852116e-18,0.0014201229980852115,1.0425673054909353e-05,1.0241322943270877e-05,1
4234,6644,6645,2.885636844788348,6.6437,6.4884,13657750951834.887,1.420122998085227e-18,0.0014201229980852269,1.0241322943270989e-05,1.0737442636848465e-05,1
4235,6645,6646,2.548921340488935,6.4884,6.1521,14079790208871.406,1.4201229980852e-18,0.0014201229980852,1.0737442636848262e-05,1.1943436796733895e-05,1
4236,6646,6647,1.9300259065618999,6.1521,5.9974,12469125866311.104,1.420122998085207e-18,0.001420122998085207,1.1943436796733952e-05,1.2567533666148392e-05,1
4237,6647,6648,1.514628667363728,5.9974,5.8444,10842981915955.041,1.4201229980852112e-18,0.0014201229980852113,1.256753366614843e-05,1.3234155211156831e-05,1
4238,6648,6649,1.3963165830140043,5.8444,5.6524,11255156964369.748,1.4201229980851994e-18,0.0014201229980851993,1.3234155211156723e-05,1.414849717749819e-05,1
4239,6649,6650,1.403068066773677,5.6524,5.5695,12449844727125.936,1.4201229980851902e-18,0.0014201229980851902,1.4148497177498099e-05,1.4572822373799657e-05,1
4240,6650,6651,1.3206437824031214,5.5695,5.3092,13291637162809.895,1.4201229980851896e-18,0.0014201229980851896,1.457282237379965e-05,1.6036807513825e-05,1
4241,6651,6652,2.5233707615013725,5.3092,5.2417,28651941671257.637,1.420122998085197e-18,0.001420122998085197,1.6036807513825085e-05,1.6452494926365168e-05,1
4242,6652,6653,1.6813387523042274,5.2417,5.2637,19421508847268.562,1.3631002506875857e-18,0.0013631002506875856,1.5791871541269958e-05,1.5660140956914414e-05,1
4243,6653,6654,1.1114405067299122,5.2637,5.2963,12575235076524.018,1.3631002506875706e-18,0.0013631002506875706,1.566014095691424e-05,1.5467950406270918e-05,1
4244,6654,6655,1.0413932974625832,5.2963,5.3724,11311343507930.941,1.3631002506875516e-18,0.0013631002506875516,1.54679504062707e-05,1.5032847233716343e-05,1
4245,6655,6656,1.1521284650593426,5.3724,5.422,11940134272919.543,1.36310025068754e-18,0.00136310025068754,1.5032847233716217e-05,1.4759066803586504e-05,1
4246,6656,6657,1.4329689459300914,5.422,5.4844,14250504795494.848,1.363100250687564e-18,0.0013631002506875641,1.4759066803586765e-05,1.442512817019069e-05,1
4247,6657,6658,1.9951441050711172,5.4844,5.5228,19123008816983.797,1.3631002506875781e-18,0.0013631002506875782,1.4425128170190839e-05,1.4225229856592973e-05,1
4248,6658,6659,2.530553299181824,5.5228,5.4718,24366921898859.344,1.3631002506875785e-18,0.0013631002506875785,1.4225229856592976e-05,1.44916385988811e-05,1
4249,6659,6660,2.928224718152608,5.4718,5.4494,28960150769976.742,1.3631002506875893e-18,0.0013631002506875893,1.4491638598881216e-05,1.4611020502233156e-05,1
4250,6660,6661,5.877729153338067,5.4494,5.1151,66609433949645.47,1.3631002506875874e-18,0.0013631002506875873,1.4611020502233135e-05,1.658325075834895e-05,1
4251,6661,6662,1.8200549442255862,5.1151,5.0455,24029613028451.305,1.363100250687589e-18,0.0013631002506875889,1.658325075834897e-05,1.7043920663001788e-05,1
4252,6662,6663,1.9217960349631222,5.0455,4.9651,26929730692297.195,1.3631002506875883e-18,0.0013631002506875884,1.704392066300178e-05,1.7600375166139583e-05,1
4253,6663,6664,2.4845321491178094,4.9651,4.7714,38947354531881.07,1.3631002506875893e-18,0.0013631002506875893,1.7600375166139594e-05,1.9058392750174352e-05,1
4254,6664,6665,3.2834737702622228,4.7714,4.579,60519816796608.14,1.3631002506875866e-18,0.0013631002506875867,1.9058392750174315e-05,2.0693628010164156e-05,1
4255,6665,6666,3.418128142712027,4.579,4.283,78261640158850.83,1.3631002506875885e-18,0.0013631002506875886,2.0693628010164186e-05,2.3652757335262753e-05,1
4256,6666,6667,2.653412896629541,4.283,4.2101,71765929230433.56,1.3631002506875874e-18,0.0013631002506875873,2.3652757335262733e-05,2.4478967852683125e-05,1
4257,6667,6668,1.8522418848519935,4.2101,4.072,55438330148034.69,1.3631002506875893e-18,0.0013631002506875893,2.4478967852683155e-05,2.616750924743752e-05,1
4258,6668,6669,1.2773801313626283,4.072,3.9658,43082002325487.6,1.3631002506875885e-18,0.0013631002506875886,2.6167509247437505e-05,2.7587751673338822e-05,1
4259,6669,6670,1.0040916292848858,3.9658,3.9319,36313595870643.25,1.3631002506875924e-18,0.0013631002506875923,2.7587751673338897e-05,2.8065513791219195e-05,1
4260,6670,6671,0.9396275858019518,3.9319,3.92,34780178918048.69,1.3631002506875878e-18,0.0013631002506875878,2.80655137912191e-05,2.8236170192983566e-05,1
4261,6671,6672,1.0118300252512784,3.92,3.9512,37088416000529.21,1.3631002506875891e-18,0.001363100250687589,2.8236170192983596e-05,2.7792006243472903e-05,1
4262,6672,6673,1.4546477236774538,3.9512,3.985,51594741698333.78,1.3631002506875905e-18,0.0013631002506875904,2.7792006243472933e-05,2.732255277576127e-05,1
4263,6673,6674,1.9524599867858898,3.985,3.9563,69072695951808.41,1.3631002506875882e-18,0.0013631002506875882,2.7322552775761224e-05,2.7720400007844643e-05,1
4264,6674,6675,1.4544414735561004,3.9563,3.9916,51284602997636.98,1.3631002506875899e-18,0.00136310025068759,2.7720400007844677e-05,2.7232273306905173e-05,1
4265,6675,6676,1.0280564186852745,3.9916,3.9741,35925259919455.41,1.363100250687592e-18,0.0013631002506875921,2.7232273306905217e-05,2.747263669102663e-05,1
4266,6676,6677,0.9708243919473736,3.9741,3.9143,35280923520510.07,1.3631002506875918e-18,0.001363100250687592,2.7472636691026626e-05,2.831846503749286e-05,1
4267,6677,6678,0.9888377015466275,3.9143,3.9231,36873177083970.21,1.3631002506875918e-18,0.001363100250687592,2.831846503749286e-05,2.819156386429985e-05,1
4268,6678,6679,1.010742301479455,3.9231,3.8303,39368679398059.57,1.3631002506875909e-18,0.0013631002506875908,2.819156386429983e-05,2.957415495256691e-05,1
4269,6679,6680,1.003294572894721,3.8303,3.7881,41907288733493.35,1.3631002506875907e-18,0.0013631002506875906,2.9574154952566906e-05,3.0236746201823188e-05,1
4270,6680,6681,0.9847334664771028,3.7881,3.7003,44079163950839.33,1.3631002506875903e-18,0.0013631002506875904,3.0236746201823174e-05,3.16886730421716e-05,1
4271,5750,6682,8.94682625292341,2.2047,2.3766,2870947455870213.5,1.1867696536733937e-20,1.1867696536733937e-05,7.771727342935241e-07,6.688124891822785e-07,1
4272,6682,6683,1.5581399166955663,2.3766,2.396,422553782480671.94,1.1867696536733842e-20,1.1867696536733842e-05,6.688124891822731e-07,6.580258161682099e-07,1
4273,6683,6684,1.6017490440140947,2.396,2.4133,421267056652250.1,1.186769653673361e-20,1.186769653673361e-05,6.580258161681969e-07,6.48625374070892e-07,1
4274,6684,6685,1.9743859805012725,2.4133,2.3796,526480057939919.0,1.1867696536733654e-20,1.1867696536733654e-05,6.486253740708943e-07,6.671271868679655e-07,1
4275,6685,6686,2.375373654817267,2.3796,2.269,717025589260726.0,1.1867696536734042e-20,1.1867696536734042e-05,6.671271868679874e-07,7.337490773998908e-07,1
4276,6686,6687,2.7709565135526892,2.269,2.0737,1103551426434728.1,1.1867696536733896e-20,1.1867696536733896e-05,7.337490773998818e-07,8.784654888842821e-07,1
4277,6687,6688,5.702218866371201,2.0737,1.8826,3300196425130279.5,1.186769653673392e-20,1.186769653673392e-05,8.78465488884284e-07,1.0658607046188389e-06,1
4278,6688,6689,1.1489125293075972,1.8826,1.8153,865401503519077.6,2.74140582726626e-21,2.74140582726626e-06,2.4621094225420354e-07,2.648052819938339e-07,1
4279,6689,6690,2.979530164304455,1.8153,1.7756,2522221738160249.0,2.741405827266259e-21,2.7414058272662587e-06,2.648052819938338e-07,2.7677903205934234e-07,1
4280,6690,6691,1.8187358246870011,1.7756,1.6949,1767079680872939.0,2.7414058272662378e-21,2.741405827266238e-06,2.7677903205934017e-07,3.0376329811996984e-07,1
4281,6691,6692,1.5871987903221292,1.6949,1.6501,1784753722398429.0,2.741405827266157e-21,2.741405827266157e-06,3.0376329811996084e-07,3.2048147466270616e-07,1
4282,6692,6693,1.329135057095414,1.6501,1.6934,1497195045850865.8,2.7414058272661994e-21,2.7414058272661994e-06,3.2048147466271114e-07,3.0430167859768057e-07,1
4283,6693,6694,1.267320006943778,1.6934,1.655,1419054677741507.8,2.7414058272660907e-21,2.7414058272660905e-06,3.0430167859766845e-07,3.1858656889245254e-07,1
4284,6694,6695,1.3204923324275704,1.655,1.5857,1686997569802374.0,2.74140582726635e-21,2.7414058272663497e-06,3.185865688924826e-07,3.4704149577815184e-07,1
4285,6695,6696,1.385784976105605,1.5857,1.5526,2010716471495361.0,2.7414058272661385e-21,2.7414058272661384e-06,3.470414957781251e-07,3.619964364150882e-07,1
4286,6696,6697,1.3323663159957164,1.5526,1.4232,2405581147048959.5,2.7414058272661497e-21,2.74140582726615e-06,3.6199643641508964e-07,4.30815766525015e-07,1
4287,6697,6698,1.4562966730718039,1.4232,1.3362,3545705357514100.5,2.7414058272662186e-21,2.7414058272662184e-06,4.308157665250258e-07,4.887429704966219e-07,1
4288,6698,6699,2.1470910553583766,1.3362,1.3061,6199855976858265.0,2.7414058272661783e-21,2.741405827266178e-06,4.887429704966147e-07,5.115294003327889e-07,1
4289,6699,6700,3.084623153644545,1.3061,1.2368,1.040476451811558e+16,2.7414058272661512e-21,2.741405827266151e-06,5.115294003327839e-07,5.704590912511343e-07,1
4290,6700,6701,2.7841156585170754,1.2368,1.1627,1.1853788198047008e+16,2.741405827266152e-21,2.741405827266152e-06,5.704590912511345e-07,6.454879124333421e-07,1
4291,6701,6702,1.9882152800942048,1.1627,1.1345,1.0049816060451998e+16,2.7414058272661693e-21,2.7414058272661693e-06,6.454879124333463e-07,6.779762156233215e-07,1
4292,6702,6703,1.392731129830862,1.1345,1.0892,8024817100816699.0,2.7414058272661076e-21,2.7414058272661075e-06,6.779762156233063e-07,7.355432147795416e-07,1
4293,6703,6704,1.251479124875861,1.0892,1.078,7982484307923379.0,2.7414058272661467e-21,2.741405827266147e-06,7.355432147795521e-07,7.509066271118677e-07,1
4294,6704,6705,1.2336125809993925,1.078,1.0706,8144143999616746.0,2.741405827266167e-21,2.741405827266167e-06,7.509066271118732e-07,7.613230535275096e-07,1
4295,6705,6706,1.1275194011634533,1.0706,1.0753,7481088919329895.0,2.74140582726621e-21,2.74140582726621e-06,7.613230535275215e-07,7.546823051184243e-07,1
4296,6706,6707,1.0592450141492185,1.0753,1.0646,7107722705741978.0,2.741405827266147e-21,2.7414058272661473e-06,7.546823051184071e-07,7.699287469103891e-07,1
4297,6707,6708,1.0135580891098683,1.0646,1.0674,6901986529859992.0,2.7414058272661102e-21,2.7414058272661104e-06,7.699287469103787e-07,7.6589469604446e-07,1
4298,6708,6709,1.0936635680134503,1.0674,1.0681,7398733177027233.0,2.741405827266085e-21,2.741405827266085e-06,7.65894696044453e-07,7.648911371887959e-07,1
4299,6709,6710,1.2963795740446047,1.0681,1.0756,8637054011544479.0,2.7414058272661042e-21,2.741405827266104e-06,7.648911371888013e-07,7.542613807639777e-07,1
4300,6710,6711,2.0557480390359113,1.0756,1.0756,1.350574344511931e+16,2.7414058272660813e-21,2.741405827266081e-06,7.542613807639714e-07,7.542613807639714e-07,1
4301,6711,6712,3.025970918564807,1.0756,1.0627,2.036641841884642e+16,2.7414058272660704e-21,2.74140582726607e-06,7.542613807639682e-07,7.726843173367165e-07,1
4302,6712,6713,2.569474654477059,1.0627,1.0563,1.7931040225813408e+16,2.741405827266072e-21,2.741405827266072e-06,7.726843173367169e-07,7.8207589315376e-07,1
4303,6713,6714,1.7587495557924073,1.0563,1.0,1.3874438364624146e+16,2.741405827266074e-21,2.741405827266074e-06,7.820758931537606e-07,8.726165768606447e-07,1
4304,6714,6715,1.1981652640600289,1.0,1.0,1.053582406847887e+16,2.7414058272660583e-21,2.7414058272660583e-06,8.726165768606396e-07,8.726165768606396e-07,1
4305,6715,6716,1.0014489502715436,1.0,1.0,8806038924773243.0,2.741405827266064e-21,2.741405827266064e-06,8.726165768606413e-07,8.726165768606413e-07,1
4306,6716,6717,0.9826494797230576,1.0,1.0,8640729580377599.0,2.7414058272661117e-21,2.7414058272661117e-06,8.726165768606566e-07,8.726165768606566e-07,1
4307,6717,6718,1.006429331846007,1.0,1.0,8849832903480851.0,2.7414058272661196e-21,2.7414058272661197e-06,8.726165768606591e-07,8.726165768606591e-07,1
4308,6718,6719,1.048093507278827,1.0,1.0,9216198408712558.0,2.7414058272661373e-21,2.7414058272661375e-06,8.726165768606647e-07,8.726165768606647e-07,1
4309,6719,6720,1.1483901775964402,1.0,1.0,1.0098136906528712e+16,2.7414058272661648e-21,2.7414058272661646e-06,8.726165768606735e-07,8.726165768606735e-07,1
4310,6720,6721,1.1103603018840236,1.0,1.0,9763728881299846.0,2.7414058272661362e-21,2.7414058272661363e-06,8.726165768606644e-07,8.726165768606644e-07,1
4311,6721,6722,1.122497216032182,1.0,1.0,9870452382668870.0,2.7414058272661426e-21,2.7414058272661426e-06,8.726165768606665e-07,8.726165768606665e-07,1
4312,6722,6723,1.1349008767288953,1.0,1.0,9979521465896050.0,2.741405827266165e-21,2.741405827266165e-06,8.726165768606736e-07,8.726165768606736e-07,1
4313,6723,6724,1.2131364309095802,1.0,1.0,1.066746999809982e+16,2.741405827266165e-21,2.741405827266165e-06,8.726165768606736e-07,8.726165768606736e-07,1
4314,6724,6725,1.1265877684406034,1.0,1.0,9906421828463002.0,2.74140582726617e-21,2.74140582726617e-06,8.726165768606752e-07,8.726165768606752e-07,1
4315,6725,6726,1.125388821696756,1.0,1.0,9895879132609972.0,2.7414058272661787e-21,2.7414058272661786e-06,8.726165768606779e-07,8.726165768606779e-07,1
4316,6726,6727,1.1294246322796309,1.0,1.0,9931367217225938.0,2.7414058272661877e-21,2.741405827266188e-06,8.726165768606808e-07,8.726165768606808e-07,1
4317,6727,6728,1.2334099075327751,1.0,1.0,1.084574071697763e+16,2.741405827266205e-21,2.741405827266205e-06,8.726165768606863e-07,8.726165768606863e-07,1
4318,6728,6729,1.2247448713915903,1.0,1.0,1.076954647310414e+16,2.741405827266205e-21,2.741405827266205e-06,8.726165768606863e-07,8.726165768606863e-07,1
4319,6729,6730,1.1275194011634482,1.0,1.0,9914613952503614.0,2.741405827266196e-21,2.741405827266196e-06,8.726165768606834e-07,8.726165768606834e-07,1
4320,6730,6731,1.1310172412478865,1.0,1.0,9945371502279710.0,2.74140582726621e-21,2.74140582726621e-06,8.726165768606879e-07,8.726165768606879e-07,1
4321,6731,6732,1.1873078791956213,1.0,1.0,1.0440351849239644e+16,2.741405827266194e-21,2.7414058272661943e-06,8.726165768606828e-07,8.726165768606828e-07,1
4322,6732,6733,1.1780492349643132,1.0,1.0,1.0358937832609622e+16,2.741405827266191e-21,2.7414058272661913e-06,8.726165768606818e-07,8.726165768606818e-07,1
4323,6733,6734,1.0818502669039054,1.0,1.0,9513031651337706.0,2.7414058272661938e-21,2.741405827266194e-06,8.726165768606827e-07,8.726165768606827e-07,1
4324,6734,6735,1.0794906206169494,1.0,1.0,9492282578660566.0,2.7414058272661855e-21,2.7414058272661854e-06,8.726165768606801e-07,8.726165768606801e-07,1
4325,6735,6736,1.1153923076657732,1.0,1.0,9807976807039602.0,2.7414058272661983e-21,2.741405827266198e-06,8.726165768606842e-07,8.726165768606842e-07,1
4326,6736,6737,1.5041608956491543,1.0,1.0,1.3226534805010938e+16,2.7414058272661885e-21,2.7414058272661883e-06,8.72616576860681e-07,8.72616576860681e-07,1
4327,6737,6738,2.0910284550909233,1.0,1.0,1.8387036067436336e+16,2.741405827266195e-21,2.7414058272661947e-06,8.72616576860683e-07,8.72616576860683e-07,1
4328,6738,6739,2.016333305780559,1.0,1.0,1.7730219369849844e+16,2.741405827266195e-21,2.7414058272661947e-06,8.72616576860683e-07,8.72616576860683e-07,1
4329,6739,6740,1.602373239916343,1.0,1.0,1.4090145203000358e+16,2.741405827266192e-21,2.7414058272661917e-06,8.72616576860682e-07,8.72616576860682e-07,1
4330,6740,6741,1.3635981812836482,1.0,1.0,1.1990524987696936e+16,2.7414058272661866e-21,2.7414058272661867e-06,8.726165768606805e-07,8.726165768606805e-07,1
4331,6741,6742,1.1716654812701368,1.0,1.0,1.0302803584826108e+16,2.741405827266191e-21,2.7414058272661913e-06,8.726165768606818e-07,8.726165768606818e-07,1
4332,6742,6743,1.0644247272588172,1.0,1.0,9359803690633152.0,2.7414058272661907e-21,2.741405827266191e-06,8.726165768606817e-07,8.726165768606817e-07,1
4333,6743,6744,1.099863627910293,1.0,1.0,9671428500368532.0,2.741405827266202e-21,2.741405827266202e-06,8.726165768606853e-07,8.726165768606853e-07,1
4334,6744,6745,1.1307077429645636,1.0,1.0,9942649991683136.0,2.741405827266198e-21,2.741405827266198e-06,8.726165768606841e-07,8.726165768606841e-07,1
4335,6745,6746,1.1575836902790066,1.0,1.0,1.0178978202049692e+16,2.741405827266196e-21,2.741405827266196e-06,8.726165768606834e-07,8.726165768606834e-07,1
4336,6746,6747,1.0903669107231866,1.0,1.0,9587921037322568.0,2.7414058272661983e-21,2.741405827266198e-06,8.726165768606842e-07,8.726165768606842e-07,1
4337,6747,6748,1.1253888216967345,1.0,1.0,9895879132609782.0,2.7414058272661956e-21,2.7414058272661955e-06,8.726165768606833e-07,8.726165768606833e-07,1
4338,6748,6749,1.2459534501738048,1.0,1.0,1.0956039823808296e+16,2.741405827266191e-21,2.7414058272661913e-06,8.726165768606818e-07,8.726165768606818e-07,1
4339,6749,6750,1.1663618649458831,1.0,1.0,1.025616730668055e+16,2.741405827266188e-21,2.741405827266188e-06,8.726165768606809e-07,8.726165768606809e-07,1
4340,6750,6751,1.06526991884686,1.0,1.0,9367235712026930.0,2.7414058272661896e-21,2.7414058272661896e-06,8.726165768606813e-07,8.726165768606813e-07,1
4341,6751,6752,1.0620734437881387,1.0,1.1567,7029544224750884.0,2.74140582726619e-21,2.74140582726619e-06,8.726165768606814e-07,6.522017919906711e-07,1
4342,6752,6753,1.1615506876585118,1.1567,1.3121,4457711572748326.0,2.7414058272661885e-21,2.7414058272661883e-06,6.522017919906708e-07,5.068618307831933e-07,1
4343,6753,6754,1.1754148203932178,1.3121,1.3329,3379478989771212.5,2.741405827266189e-21,2.7414058272661888e-06,5.068618307831934e-07,4.911660305245622e-07,1
4344,6754,6755,1.15524889093215,1.3329,1.581,2309811422839378.5,2.7414058272661885e-21,2.7414058272661883e-06,4.911660305245621e-07,3.491079340974999e-07,1
4345,6755,6756,1.1790250209389395,1.581,1.8884,1175387248753370.8,2.7414058272661892e-21,2.741405827266189e-06,3.491079340975e-07,2.44700848564886e-07,1
4346,6756,6757,1.3618002790424257,1.8884,2.2275,682937949363932.6,2.74140582726619e-21,2.74140582726619e-06,2.447008485648861e-07,1.7586848948105455e-07,1
4347,6757,6758,1.3101908257959698,2.2275,2.6014,345871896617560.4,2.7414058272661915e-21,2.7414058272661913e-06,1.7586848948105465e-07,1.2894638970542937e-07,1
4348,6758,6759,1.3160927019020998,2.6014,2.6407,245255304847780.84,2.7414058272661922e-21,2.741405827266192e-06,1.2894638970542942e-07,1.2513688154691992e-07,1
4349,6759,6760,1.098544491588764,2.6407,2.9912,155627412993051.1,2.7414058272661874e-21,2.7414058272661875e-06,1.251368815469197e-07,9.752872677888936e-08,1
4350,6760,6761,1.0897706180660511,2.9912,3.2517,101527540024545.19,2.7414058272661964e-21,2.7414058272661964e-06,9.752872677888967e-08,8.252822735543943e-08,1
4351,6761,6762,6.913211988648971,3.2517,3.7747,406499466783912.06,2.7414058272661994e-21,2.7414058272661994e-06,8.252822735543952e-08,6.124329897256861e-08,1
4352,6762,6763,3.027953103996164,3.7747,3.9584,119350300576477.02,2.741405827266205e-21,2.741405827266205e-06,6.124329897256872e-08,5.569088289205401e-08,1
4353,6763,6764,2.553840245590923,3.9584,4.1582,82955725226568.17,2.7414058272662047e-21,2.741405827266205e-06,5.5690882892054007e-08,5.0467606799247986e-08,1
4354,6764,6765,2.2708808863522596,4.1582,4.2684,63402182581948.05,2.7414058272661953e-21,2.741405827266195e-06,5.0467606799247814e-08,4.789533733734058e-08,1
4355,6765,6766,2.1753160689886117,4.2684,4.1758,60219090032038.7,2.741405827266196e-21,2.741405827266196e-06,4.789533733734059e-08,5.0043085490166556e-08,1
4356,6766,6767,2.1681558984538047,4.1758,4.2838,59593503973178.82,2.7414058272661862e-21,2.7414058272661862e-06,5.0043085490166384e-08,4.7551594677699835e-08,1
4357,6767,6768,2.2135491862617136,4.2838,4.3722,55493605825354.91,2.7414058272661806e-21,2.7414058272661807e-06,4.755159467769974e-08,4.5648174982062865e-08,1
4358,6768,6769,2.1030691857378314,4.3722,4.4897,48003451598668.086,2.741405827266181e-21,2.741405827266181e-06,4.564817498206287e-08,4.3290122397920036e-08,1
4359,6769,6770,1.9116746585128015,4.4897,4.532,40603554190690.17,2.741405827266185e-21,2.741405827266185e-06,4.3290122397920096e-08,4.248578592929634e-08,1
4360,6770,6771,2.1902511271541445,4.532,4.5462,45370152264810.22,2.7414058272661772e-21,2.7414058272661773e-06,4.248578592929622e-08,4.2220792764459614e-08,1
4361,6771,6772,2.65838296714374,4.5462,4.6553,52198535506621.64,2.7414058272661825e-21,2.7414058272661824e-06,4.222079276445969e-08,4.026503790484147e-08,1
4362,6772,6773,2.4308434750102776,4.6553,4.763,43483850463410.91,2.74140582726618e-21,2.74140582726618e-06,4.026503790484143e-08,3.846469524496085e-08,1
4363,6773,6774,1.967663589133078,4.763,4.7806,33371722719880.086,2.741405827266177e-21,2.741405827266177e-06,3.84646952449608e-08,3.8181997478056415e-08,1
4364,6774,6775,1.5447329866355564,4.7806,4.8084,25706566957423.48,2.7414058272661832e-21,2.7414058272661833e-06,3.818199747805651e-08,3.774177158596286e-08,1
4365,6775,6776,1.298653148458024,4.8084,4.8246,21218896461222.816,2.7414058272661877e-21,2.741405827266188e-06,3.7741771585962925e-08,3.748873912944872e-08,1
4366,6776,6777,1.2766362050325972,4.8246,4.8142,20808881351363.535,2.741405827266189e-21,2.7414058272661888e-06,3.7488739129448735e-08,3.765088611720949e-08,1
4367,6777,6778,1.242738910632473,4.8142,4.7848,20594975413662.598,2.7414058272661885e-21,2.7414058272661883e-06,3.765088611720948e-08,3.811499613751562e-08,1
4368,6778,6779,1.161938036213643,4.7848,4.765,19655489061477.56,2.741405827266189e-21,2.7414058272661888e-06,3.8114996137515626e-08,3.8432412665396686e-08,1
4369,6779,6780,1.1223635774560747,4.765,4.7372,19369617966232.96,2.741405827266192e-21,2.7414058272661917e-06,3.843241266539673e-08,3.888481326385649e-08,1
4370,6780,6781,1.10657128102983,4.7372,4.7292,19387097320185.605,2.741405827266195e-21,2.7414058272661947e-06,3.888481326385653e-08,3.9016481038159206e-08,1
4371,6781,6782,1.0664426848171435,4.7292,4.8326,17956428535135.35,2.7414058272661994e-21,2.7414058272661994e-06,3.901648103815927e-08,3.736472237901871e-08,1
4372,6782,6783,1.0565036677645672,4.8326,4.8145,17161717606025.979,2.7414058272661953e-21,2.741405827266195e-06,3.736472237901865e-08,3.764619407694738e-08,1
4373,6783,6784,1.0722406446316233,4.8145,4.9692,16478341689494.27,2.741405827266196e-21,2.741405827266196e-06,3.7646194076947385e-08,3.5338694846962734e-08,1
4374,6784,6785,1.0365809182114067,4.9692,5.1447,13951994827413.705,2.7414058272662005e-21,2.7414058272662006e-06,3.5338694846962794e-08,3.2968815851597184e-08,1
4375,6785,6786,0.9775990998359176,5.1447,5.362,11302813842894.41,2.7414058272661968e-21,2.741405827266197e-06,3.296881585159714e-08,3.0350778805134304e-08,1
4376,6786,6787,0.8607554821201984,5.362,5.6046,8386333692110.841,2.7414058272661874e-21,2.7414058272661875e-06,3.03507788051342e-08,2.778012617769566e-08,1
4377,6787,6788,0.7200694410957865,5.6046,5.6741,6261306120000.721,2.7414058272661986e-21,2.7414058272661985e-06,2.7780126177695775e-08,2.710375655742982e-08,1
4378,6788,6789,0.6802940540678049,5.6741,5.9441,5262535805810.307,2.7414058272661964e-21,2.7414058272661964e-06,2.7103756557429796e-08,2.4697400512227536e-08,1
4379,6789,6790,2.872507615307578,5.9441,6.4195,17381807221136.014,2.741405827266186e-21,2.741405827266186e-06,2.469740051222744e-08,2.117488461695344e-08,1
4380,6790,6791,1.5592626462530126,6.4195,6.5362,7788699942229.422,2.7414058272661885e-21,2.7414058272661883e-06,2.1174884616953463e-08,2.0425504568345824e-08,1
4381,6791,6792,1.3342038824707592,6.5362,7.0308,5565238368605.921,2.7414058272661855e-21,2.7414058272661854e-06,2.04255045683458e-08,1.7652815037753943e-08,1
4382,6792,6793,1.2275585525749864,7.0308,7.2765,4125819607180.733,2.741405827266192e-21,2.7414058272661917e-06,1.7652815037753982e-08,1.6480803887229194e-08,1
4383,6793,6794,1.2837834708392108,7.2765,7.759,3546365734737.469,2.7414058272661907e-21,2.741405827266191e-06,1.6480803887229187e-08,1.4494790916956537e-08,1
